mp_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization,gaps,is_daoti,composition,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
mp-866066,167,1.230178451,1.954953655,B4S6,0.10758628,200.147689,,1.29125872,-54.79604748,520,0.00041275,0,1,B4 S6,5,16,11,11.6,5.28,16,72,88,16,81.6,7.68,88,10.811,32.065,21.254,23.5634,10.20192,32.065,388.36,2348,1959.64,1172.216,940.6272,388.36,13,16,3,14.8,1.44,16,2,3,1,2.6,0.48,3,84,105,21,96.6,10.08,105,2.04,2.58,0.54,2.364,0.2592,2.58,2,2,0,2,0,2,1,4,3,2.8,1.44,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,7.1725,25.786875,18.614375,18.341125,8.9349,25.786875,1.524,2.202,0.678,1.9308,0.32544,2.202,0,0,0,0,0,0,70,166,96,108.4,46.08,70,B3+4 S2-6,-2,3,5,3.535533906
mp-866291,216,2.380628476,4.917995774,Ag1Br1,0,63.40043445,,-0.27737082,-5.20386106,520,0.0001735,0,1,Ag1 Br1,35,47,12,41,6,35,65,95,30,80,15,65,79.904,107.8682,27.9642,93.8861,13.9821,79.904,265.8,1234.93,969.13,750.365,484.565,265.8,11,17,6,14,3,11,4,5,1,4.5,0.5,4,120,145,25,132.5,12.5,120,1.93,2.96,1.03,2.445,0.515,1.93,1,2,1,1.5,0.5,1,0,5,5,2.5,2.5,0,10,10,0,10,0,10,0,0,0,0,0,0,11,17,6,14,3,11,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.33,29.48,13.15,22.905,6.575,16.33,0,1.457,1.457,0.7285,0.7285,0,0,0,0,0,0,0,64,225,161,144.5,80.5,64,Ag+1 Br-1,-1,1,2,1.414213562
mp-866819,139,72.30330444,3.072385848,Ca2Sn1S4,0.357924052,176.8024984,,3.64635448,-31.79240301,520,0.0012151,0,1,Ca2 Sn1 S4,16,50,34,22,8,16,7,88,81,63.71428571,32.40816327,88,32.065,118.71,86.645,46.73228571,20.56506122,32.065,388.36,1115,726.64,612.6457143,287.0595918,388.36,2,16,14,11.71428571,5.551020408,16,3,5,2,3.571428571,0.653061224,3,105,176,71,130.1428571,28.73469388,105,1,2.58,1.58,2.04,0.617142857,2.58,2,2,0,2,0,2,0,4,4,2.571428571,1.632653061,4,0,10,10,1.428571429,2.448979592,0,0,0,0,0,0,0,2,14,12,6,2.285714286,6,0,0,0,0,0,0,0,4,4,1.714285714,0.979591837,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.714285714,0.979591837,2,25.786875,37.77,11.983125,30.28178571,5.137040816,25.786875,0,2.202,2.202,1.258285714,1.078530612,2.202,0,0,0,0,0,0,70,225,155,124.4285714,62.20408163,70,Ca2+2 Sn4+1 S2-4,-2,4,6,3.16227766
mp-937760,69,-0.119298197,1.895029428,C2,0.003669591,21.04899898,,2.83186033,-18.44360798,520,1.00E-07,0,1,C2,6,6,0,6,0,6,77,77,0,77,0,77,12.0107,12.0107,0,12.0107,0,12.0107,3823,3823,0,3823,0,3823,14,14,0,14,0,14,2,2,0,2,0,2,76,76,0,76,0,76,2.55,2.55,0,2.55,0,2.55,2,2,0,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,5.64,5.64,0,5.64,0,5.64,4.496,4.496,0,4.496,0,4.496,0,0,0,0,0,0,194,194,0,194,0,194,C4+1 C4-1,-4,4,8,5.656854249
mp-961708,216,6.593175986,10.33093391,Nb1In1Pt1,0.615507251,64.74526374,,5.68208079,-18.47813469,520,5.00E-06,0,1,Nb1 In1 Pt1,41,78,37,56,14.66666667,41,47,75,28,61.66666667,9.777777778,47,92.90638,195.084,102.17762,134.26946,40.54302667,92.90638,429.75,2750,2320.25,1740.383333,873.7555556,429.75,5,13,8,9.333333333,2.888888889,5,5,6,1,5.333333333,0.444444444,5,136,164,28,147.3333333,11.11111111,136,1.6,2.28,0.68,1.886666667,0.262222222,1.6,1,2,1,1.333333333,0.444444444,1,0,1,1,0.333333333,0.444444444,0,4,10,6,7.666666667,2.444444444,4,0,14,14,4.666666667,6.222222222,0,5,24,19,14,6.666666667,5,0,1,1,0.666666667,0.444444444,0,0,5,5,1.666666667,2.222222222,0,0,6,6,2.333333333,2.444444444,0,0,0,0,0,0,0,2,7,5,4.666666667,1.777777778,2,15.02,24.26,9.24,19.15333333,3.404444444,15.02,0,0,0,0,0,0,0,0,0,0,0,0,139,229,90,197.6666667,39.11111111,139,Nb0+1 In0+1 Pt0+1,0,0,0,0
mp-971683,144,30.38581682,2.337090456,C9N12,0.111431921,196.2278315,,3.14932449,-176.1188582,520,0.000232,0,1,C9 N12,6,7,1,6.571428571,0.489795918,7,77,82,5,79.85714286,2.448979592,82,12.0107,14.0067,1.996,13.15127143,0.977632653,14.0067,63.05,3823,3759.95,1674.457143,1841.608163,63.05,14,15,1,14.57142857,0.489795918,15,2,2,0,2,0,2,71,76,5,73.14285714,2.448979592,71,2.55,3.04,0.49,2.83,0.24,3.04,2,2,0,2,0,2,2,3,1,2.571428571,0.489795918,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,4.571428571,0.489795918,5,0,0,0,0,0,0,3,4,1,3.428571429,0.489795918,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3.428571429,0.489795918,3,5.64,14.76875,9.12875,10.85642857,4.47122449,14.76875,4.496,6.437,1.941,5.605142857,0.950693878,6.437,0,0,0,0,0,0,194,194,0,194,0,194,C4+9 N3-12,-3,4,7,4.949747468
mp-971684,63,0.65019676,1.943883709,C12N16,0.078422021,314.5607872,,1.9131172,-235.7494214,520,0.0012774,0,1,C12 N16,6,7,1,6.571428571,0.489795918,7,77,82,5,79.85714286,2.448979592,82,12.0107,14.0067,1.996,13.15127143,0.977632653,14.0067,63.05,3823,3759.95,1674.457143,1841.608163,63.05,14,15,1,14.57142857,0.489795918,15,2,2,0,2,0,2,71,76,5,73.14285714,2.448979592,71,2.55,3.04,0.49,2.83,0.24,3.04,2,2,0,2,0,2,2,3,1,2.571428571,0.489795918,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,4.571428571,0.489795918,5,0,0,0,0,0,0,3,4,1,3.428571429,0.489795918,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3.428571429,0.489795918,3,5.64,14.76875,9.12875,10.85642857,4.47122449,14.76875,4.496,6.437,1.941,5.605142857,0.950693878,6.437,0,0,0,0,0,0,194,194,0,194,0,194,C4+12 N3-16,-3,4,7,4.949747468
mp-971837,122,3.040370045,5.469284303,Zn2Cd2Te4,0.004693911,262.9399297,,2.32349959,-20.62973441,520,0.0006604,0,1,Zn2 Cd2 Te4,30,52,22,45.5,7.75,52,69,90,21,79.75,10.25,90,65.38,127.6,62.22,108.24775,21.433875,127.6,594.22,722.66,128.44,683.055,44.4175,722.66,12,16,4,14,2,16,4,5,1,4.75,0.375,5,122,144,22,135.5,6.75,138,1.65,2.1,0.45,1.885,0.215,2.1,2,2,0,2,0,2,0,4,4,2,2,4,10,10,0,10,0,10,0,0,0,0,0,0,12,16,4,14,2,16,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,13.96,34.76333333,20.80333333,25.74541667,9.017916667,34.76333333,0,0.464,0.464,0.232,0.232,0.464,0,0,0,0,0,0,152,194,42,173,21,152,Zn2+2 Cd2+2 Te2-4,-2,2,4,2.529822128
mp-973676,186,1.236914348,7.128657855,Hg2S2,0.002967218,108.3886247,,1.37270101,-9.38102019,520,4.38E-05,0,1,Hg2 S2,16,80,64,48,32,16,71,88,17,79.5,8.5,71,32.065,200.59,168.525,116.3275,84.2625,32.065,234.32,388.36,154.04,311.34,77.02,234.32,12,16,4,14,2,12,3,6,3,4.5,1.5,3,105,132,27,118.5,13.5,105,2,2.58,0.58,2.29,0.29,2,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,14,14,7,7,0,6,26,20,16,10,6,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,25.23758621,25.786875,0.549288793,25.5122306,0.274644397,25.23758621,0,2.202,2.202,1.101,1.101,0,0,0,0,0,0,0,70,166,96,118,48,70,Hg2+2 S2-2,-2,2,4,2.828427125
mp-976347,194,94.63912435,2.137730057,Kr4,0.000399582,260.3693577,,-6.20823442,-0.22295395,520,2.25E-07,3.917797075,0,Kr4,36,36,0,36,0,36,101,101,0,101,0,101,83.798,83.798,0,83.798,0,83.798,115.79,115.79,0,115.79,0,115.79,18,18,0,18,0,18,4,4,0,4,0,4,116,116,0,116,0,116,3,3,0,3,0,3,2,2,0,2,0,2,6,6,0,6,0,6,10,10,0,10,0,10,0,0,0,0,0,0,18,18,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.06,36.06,0,36.06,0,36.06,7.535,7.535,0,7.535,0,7.535,0,0,0,0,0,0,225,225,0,225,0,225,Kr0+4,0,0,0,0
mp-978114,14,11.58355936,5.696556843,Sn10O12,0,402.0037888,,4.92764809,-129.9859487,520,0.0013591,1.53905265,0,Sn10 O12,8,50,42,27.09090909,20.82644628,8,80,87,7,83.81818182,3.47107438,87,15.9994,118.71,102.7106,62.68603636,50.93087603,15.9994,54.8,505.08,450.28,259.4727273,223.2793388,54.8,14,16,2,15.09090909,0.991735537,16,2,5,3,3.363636364,1.487603306,2,66,139,73,99.18181818,36.19834711,66,1.96,3.44,1.48,2.767272727,0.733884298,3.44,2,2,0,2,0,2,2,4,2,3.090909091,0.991735537,4,0,10,10,4.545454545,4.958677686,0,0,0,0,0,0,0,6,14,8,9.636363636,3.966942149,6,0,0,0,0,0,0,2,4,2,2.909090909,0.991735537,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2.909090909,0.991735537,2,9.105,33.285,24.18,20.09590909,11.99008264,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,141,129,70.63636364,63.96694215,12,Sn2+8 Sn4+2 O2-12,-2,4,6,3.009787954
mp-984519,7,67.62844035,3.909798586,Na8As8Se16,0,869.2375672,,1.4405227,-121.2539216,520,0,0,1,Na8 As8 Se16,11,34,23,28,8.5,34,2,89,87,66,32,89,22.98976928,78.96,55.97023072,63.95784232,20.48403652,78.96,370.87,1090,719.13,612.2175,238.89125,494,1,16,15,12,5.5,16,3,4,1,3.75,0.375,4,119,166,47,131.25,17.375,120,0.93,2.55,1.62,2.0525,0.56125,2.55,1,2,1,1.75,0.375,2,0,4,4,2.75,1.375,4,0,10,10,7.5,3.75,10,0,0,0,0,0,0,1,16,15,12,5.5,16,0,1,1,0.25,0.375,0,0,3,3,1.75,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.5,2,22.175,29.24333333,7.068333333,25.81458333,1.819791667,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,105.75,91.75,14,Na+8 As5+6 As3-2 Se2-16,-3,5,8,3.400921208
mp-985829,164,-2.30352512,5.322546772,Hf1S2,0,75.69308437,,2.09567285,-22.95801572,520,0.00053,0,1,Hf1 S2,16,72,56,34.66666667,24.88888889,16,45,88,43,73.66666667,19.11111111,88,32.065,178.49,146.425,80.87333333,65.07777778,32.065,388.36,2506,2117.64,1094.24,941.1733333,388.36,4,16,12,12,5.333333333,16,3,6,3,4,1.333333333,3,105,175,70,128.3333333,31.11111111,105,1.3,2.58,1.28,2.153333333,0.568888889,2.58,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,0,2,2,0.666666667,0.888888889,0,0,14,14,4.666666667,6.222222222,0,6,18,12,10,5.333333333,6,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,2,8,6,4,2.666666667,2,22.2,25.786875,3.586875,24.59125,1.594166667,25.786875,0,2.202,2.202,1.468,0.978666667,2.202,0,0,0,0,0,0,70,194,124,111.3333333,55.11111111,70,Hf4+1 S2-2,-2,4,6,4.242640687
mp-989189,129,-9.802121472,5.603227758,Sb2Br2O2,0.032170236,129.0108448,,3.77431852,-27.51249806,520,0.00107765,1.65993589,0,Sb2 Br2 O2,8,51,43,31.33333333,15.55555556,8,85,95,10,89,4,85,15.9994,121.76,105.7606,72.55446667,37.70337778,15.9994,54.8,903.78,848.98,408.1266667,330.4355556,54.8,15,17,2,16,0.666666667,15,2,5,3,3.666666667,1.111111111,2,66,139,73,108.3333333,28.22222222,66,2.05,3.44,1.39,2.816666667,0.511111111,2.05,2,2,0,2,0,2,3,5,2,4,0.666666667,3,0,10,10,6.666666667,4.444444444,0,0,0,0,0,0,0,6,17,11,12.66666667,4.444444444,6,0,0,0,0,0,0,1,3,2,2,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.666666667,1,9.105,31.56,22.455,23.38166667,9.517777778,9.105,0,1.457,1.457,0.485666667,0.647555556,0,0,0,0,0,0,0,12,166,154,80.66666667,56.88888889,12,Sb3+2 Br-2 O2-2,-2,3,5,2.645751311
mp-989190,129,-18.32690639,4.130415565,Sc2Br2O2,0.071444397,113.2585248,,1.73872217,-42.13189562,520,1.88E-05,2.103119123,0,Sc2 Br2 O2,8,35,27,21.33333333,9.111111111,8,11,95,84,64.33333333,35.55555556,11,15.9994,79.904,63.9046,46.953104,21.967264,15.9994,54.8,1814,1759.2,711.5333333,734.9777778,54.8,3,17,14,12,6,3,2,4,2,3.333333333,0.888888889,2,66,170,104,118.6666667,35.11111111,66,1.36,3.44,2.08,2.586666667,0.817777778,1.36,2,2,0,2,0,2,0,5,5,3,2,0,0,10,10,3.666666667,4.222222222,0,0,0,0,0,0,0,3,17,14,8.666666667,5.555555556,3,0,0,0,0,0,0,0,2,2,1,0.666666667,0,0,9,9,3,4,0,0,0,0,0,0,0,1,9,8,4,3.333333333,1,9.105,29.48,20.375,20.27333333,7.445555556,9.105,0,1.457,1.457,0.485666667,0.647555556,0,0,6.35E-06,6.35E-06,2.12E-06,2.82E-06,0,12,194,182,90,69.33333333,12,Sc3+2 Br-2 O2-2,-2,3,5,2.645751311
mp-989195,129,-2.699550004,3.155165039,Sc2Cl2O2,0.072705149,101.477903,,1.793119,-43.32257755,520,0.00019585,0,1,Sc2 Cl2 O2,8,21,13,15.33333333,4.888888889,8,11,94,83,64,35.33333333,11,15.9994,44.955912,28.956512,32.136104,10.75780267,15.9994,54.8,1814,1759.2,680.1333333,755.9111111,54.8,3,17,14,12,6,3,2,4,2,3,0.666666667,2,66,170,104,112.6666667,38.22222222,66,1.36,3.44,2.08,2.653333333,0.862222222,1.36,2,2,0,2,0,2,0,5,5,3,2,0,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,3,7,4,5.333333333,1.555555556,3,0,0,0,0,0,0,0,2,2,1,0.666666667,0,0,9,9,3,4,0,0,0,0,0,0,0,1,9,8,4,3.333333333,1,9.105,24.4975,15.3925,18.6125,6.338333333,9.105,0,2.493,2.493,0.831,1.108,0,0,6.35E-06,6.35E-06,2.12E-06,2.82E-06,0,12,194,182,90,69.33333333,12,Sc3+2 Cl-2 O2-2,-2,3,5,2.645751311
mp-989472,167,-0.0782987,0.994559008,B4C6N12,0.171536694,473.1522515,,,-185.4997459,520,0,2.4170724,0,B4 C6 N12,5,7,2,6.363636364,0.694214876,7,72,82,10,78.81818182,3.47107438,82,10.811,14.0067,3.1957,12.8813,1.227709091,14.0067,63.05,3823,3759.95,1503.936364,1571.876033,63.05,13,15,2,14.36363636,0.694214876,15,2,2,0,2,0,2,71,84,13,74.72727273,4.066115702,71,2.04,3.04,1,2.724545455,0.344132231,3.04,2,2,0,2,0,2,1,3,2,2.363636364,0.694214876,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4.363636364,0.694214876,5,0,0,0,0,0,0,3,5,2,3.636363636,0.694214876,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3.636363636,0.694214876,3,5.64,14.76875,9.12875,10.89795455,4.22268595,14.76875,1.524,6.437,4.913,5.014363636,1.551966942,6.437,0,0,0,0,0,0,166,194,28,188.9090909,8.330578512,194,B3+4 C4+6 N3-12,-3,4,7,4.281744193
mp-989545,225,-119.964562,2.749301124,Rb2Na1Sb1Cl6,0,319.1481704,,0.24279547,-33.60204327,520,0.0007463,0,1,Rb2 Na1 Sb1 Cl6,11,51,40,23.8,10.72,17,2,94,92,65.9,37.54,94,22.98976928,121.76,98.77023072,52.84033693,26.83491784,35.453,171.6,903.78,732.18,292.917,145.5804,171.6,1,17,16,12,6.6,17,3,5,2,3.6,0.84,3,102,220,118,135.7,40.44,102,0.82,3.16,2.34,2.358,0.9624,3.16,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,1,1.8,0,0,0,0,0,0,0,1,15,14,6,3,7,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.2,0.36,1,24.4975,90.7225,66.225,38.92333333,20.71966667,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0,0,0,0,0,64,229,165,123.7,71.64,64,Rb+2 Na+1 Sb3+1 Cl-6,-1,3,4,1.761660659
mp-989558,225,-0.275643099,5.345254829,Cs2Tl1Ga1F6,0,203.1407615,,-0.3326498,-44.43672172,520,0.0002471,0,1,Cs2 Tl1 Ga1 F6,9,81,72,27.6,22.32,9,5,93,88,71.8,26.72,93,18.9984032,204.3833,185.3848968,65.3907623,55.67083092,18.9984032,53.5,577,523.5,180.409,152.2908,53.5,1,17,16,13,4.8,17,2,6,4,3.4,1.68,2,57,244,187,109.7,63.24,57,0.79,3.98,3.19,2.889,1.3092,3.98,1,2,1,1.8,0.32,2,0,5,5,3.2,2.16,5,0,10,10,2,3.2,0,0,14,14,1.4,2.52,0,1,27,26,8.4,4.64,7,0,1,1,0.2,0.32,0,0,5,5,1.6,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1.8,1.28,1,9.7075,115.765,106.0575,33.55425,32.8843,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0,0,0,0,0,15,229,214,80.6,82.04,15,Cs+2 Tl+1 Ga3+1 F-6,-1,3,4,1.761660659
mp-989569,225,-0.334229945,4.499901443,Rb2Na1Pb1F6,0,190.0863581,,0.28045569,-43.32894487,520,0.8113862,0,1,Rb2 Na1 Pb1 F6,9,82,73,22.1,17.94,9,2,93,91,64.9,36.94,93,18.9984032,207.2,188.2015968,51.51157885,44.72017269,18.9984032,53.5,600.61,547.11,191.74,165.888,53.5,1,17,16,11.9,6.54,17,2,6,4,3.1,1.34,2,57,220,163,109.4,62.88,57,0.82,3.98,3.16,2.878,1.3224,3.98,1,2,1,1.7,0.42,2,0,5,5,3.2,2.16,5,0,10,10,1,1.8,0,0,14,14,1.4,2.52,0,1,28,27,7.3,4.14,7,0,1,1,0.3,0.42,0,0,4,4,1,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.3,0.54,1,9.7075,90.7225,81.015,29.70433333,24.40726667,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0,0,0,0,0,15,229,214,100.2,102.24,15,Rb0+2 Na0+1 Pb0+1 F0+6,0,0,0,0
mp-989591,225,-1.019639504,2.495319767,K2Br1Cl6F1,0,259.4081772,,0.2016844,-24.26628091,520,0,2.729458513,0,K2 Br1 Cl6 F1,9,35,26,18.4,3.56,17,3,95,92,75.8,29.12,94,18.9984032,79.904,60.9055968,38.98170032,8.231099808,35.453,53.5,336.53,283.03,202.196,66.4544,171.6,1,17,16,13.8,5.12,17,2,4,2,3.2,0.48,3,57,203,146,119.5,33.5,102,0.82,3.98,3.16,2.754,0.7736,3.16,1,2,1,1.8,0.32,2,0,5,5,4,1.6,5,0,10,10,1,1.8,0,0,0,0,0,0,0,1,17,16,6.8,2.32,7,0,1,1,0.2,0.32,0,0,1,1,0.8,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,9.7075,73.10666667,63.39916667,33.23858333,15.94723333,24.4975,0,2.493,2.493,1.8385,0.8117,2.493,0,0,0,0,0,0,15,229,214,92.1,54.76,64,K+2 Br5+1 Cl-6 F-1,-1,5,6,2.421170991
mp-990424,164,13.59902632,0.585584637,C4,0.004827151,136.2346959,,-1.94196045,-36.88258572,520,5.93E-06,0,1,C4,6,6,0,6,0,6,77,77,0,77,0,77,12.0107,12.0107,0,12.0107,0,12.0107,3823,3823,0,3823,0,3823,14,14,0,14,0,14,2,2,0,2,0,2,76,76,0,76,0,76,2.55,2.55,0,2.55,0,2.55,2,2,0,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,5.64,5.64,0,5.64,0,5.64,4.496,4.496,0,4.496,0,4.496,0,0,0,0,0,0,194,194,0,194,0,194,C4+2 C4-2,-4,4,8,5.656854249
mp-990430,139,-6.954175339,6.207069138,Sr1Ta2H2O7,0.086375704,150.757031,,,-96.22776829,520,0,2.81635492,0,Sr1 Ta2 H2 O7,1,73,72,20.16666667,20.58333333,8,8,92,84,74.75,20.04166667,87,1.00794,180.94788,179.93994,46.96062,51.43898333,15.9994,14.01,3290,3275.99,670.135,936.5991667,54.8,1,16,15,10.5,6.416666667,16,1,6,5,2.75,1.458333333,2,31,195,164,88.25,45.04166667,66,0.95,3.44,2.49,2.7025,0.860416667,3.44,1,2,1,1.833333333,0.277777778,2,0,4,4,2.333333333,1.944444444,4,0,3,3,0.5,0.833333333,0,0,14,14,2.333333333,3.888888889,0,1,19,18,7,4,6,0,1,1,0.166666667,0.277777778,0,0,2,2,1.166666667,0.972222222,2,0,7,7,1.166666667,1.944444444,0,0,0,0,0,0,0,0,7,7,2.5,1.5,2,6.615,54.23,47.615,13.95291667,8.101875,9.105,0,7.853,7.853,1.308833333,2.181388889,0,0,0,0,0,0,0,12,229,217,96.25,98.29166667,12,Sr2+1 Ta5+2 H+2 O2-7,-2,5,7,3.423584413
mp-990448,191,0.043125673,0.755998343,C2,0.003052316,52.76264537,,-1.25279234,-18.44484253,520,8.80E-06,0,1,C2,6,6,0,6,0,6,77,77,0,77,0,77,12.0107,12.0107,0,12.0107,0,12.0107,3823,3823,0,3823,0,3823,14,14,0,14,0,14,2,2,0,2,0,2,76,76,0,76,0,76,2.55,2.55,0,2.55,0,2.55,2,2,0,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,5.64,5.64,0,5.64,0,5.64,4.496,4.496,0,4.496,0,4.496,0,0,0,0,0,0,194,194,0,194,0,194,C4+1 C4-1,-4,4,8,5.656854249
mp-995181,156,-0.337238576,1.530940416,Sn1Ge1,0.489061715,207.5483422,,-2.01969849,-7.65402022,520,0.0001602,0,1,Sn1 Ge1,32,50,18,41,9,32,79,80,1,79.5,0.5,79,72.64,118.71,46.07,95.675,23.035,72.64,505.08,1211.4,706.32,858.24,353.16,505.08,14,14,0,14,0,14,4,5,1,4.5,0.5,4,120,139,19,129.5,9.5,120,1.96,2.01,0.05,1.985,0.025,1.96,2,2,0,2,0,2,2,2,0,2,0,2,10,10,0,10,0,10,0,0,0,0,0,0,14,14,0,14,0,14,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,23.005,33.285,10.28,28.145,5.14,23.005,0,0.383,0.383,0.1915,0.1915,0,0,0,0,0,0,0,141,225,84,183,42,141,Sn0+1 Ge0+1,0,0,0,0
mp-995195,63,6.68596668,1.045902187,H2C2,0.167206403,41.33839711,,0.48432237,-25.20402252,520,4.66E-05,0,1,H2 C2,1,6,5,3.5,2.5,1,77,92,15,84.5,7.5,77,1.00794,12.0107,11.00276,6.50932,5.50138,1.00794,14.01,3823,3808.99,1918.505,1904.495,14.01,1,14,13,7.5,6.5,1,1,2,1,1.5,0.5,1,31,76,45,53.5,22.5,31,2.2,2.55,0.35,2.375,0.175,2.2,1,2,1,1.5,0.5,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.5,1.5,1,0,1,1,0.5,0.5,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.5,1.5,1,5.64,6.615,0.975,6.1275,0.4875,5.64,4.496,7.853,3.357,6.1745,1.6785,4.496,0,0,0,0,0,0,194,194,0,194,0,194,H+2 C2+1 C4-1,-4,2,6,2.966479395
