id,hse,pbe,diff
777322,2.734414,1.234298,1.500116
777323,0.434672,0,0.434672
777332,4.88497,2.49853,2.38644
777389,2.90475,0,2.90475
777433,0.520099,0,0.520099
777435,2.227093,0.688219,1.538874
777448,3.513634,1.189649,2.323985
777469,1.391406,0,1.391406
777479,2.385838,0.256004,2.129834
777522,3.97464,0.705389,3.269251
777546,0,0,0
777554,0.282915,0,0.282915
777556,3.467471,0.464598,3.002873
777584,4.125126,2.764279,1.360847
777588,3.689793,0.557525,3.132268
777595,4.456901,1.340352,3.116549
777606,0,0,0
777635,2.878574,0.370432,2.508142
777672,3.274559,0.211005,3.063554
777699,0,0,0
777720,1.886862,0,1.886862
777801,4.936055,1.775498,3.160557
777947,1.010886,0,1.010886
777964,0,0,0
778022,1.249801,0,1.249801
778023,0,0,0
778057,3.04505,2.137621,0.907429
778079,8.617869,6.556861,2.061008
778194,3.719032,2.406242,1.31279
778241,2.912981,0.587877,2.325104
778336,2.477437,0.113016,2.364421
778344,4.330476,1.917777,2.412699
778346,4.957827,2.551927,2.4059
778349,2.1264,0.526365,1.600035
778409,3.108153,0,3.108153
778410,1.306648,0.393215,0.913433
778411,2.1397,0.327767,1.811933
778516,0,0,0
778547,5.223839,2.823977,2.399862
778548,3.822718,0.329625,3.493093
778554,5.038952,2.593002,2.44595
778591,4.87817,2.475063,2.403107
778646,0.028301,0,0.028301
778681,1.536749,0,1.536749
778695,0.025206,0,0.025206
778696,0.984958,0,0.984958
778712,1.923316,0.050992,1.872324
778716,3.138661,1.725388,1.413273
778717,0.316796,0.107991,0.208805
778732,5.183853,2.706141,2.477712
778746,2.450066,0,2.450066
778750,1.386287,0,1.386287
778766,0,0,0
778768,0.037804,0,0.037804
778784,0.258797,0,0.258797
778819,4.274621,1.879998,2.394623
778848,0.309924,0,0.309924
779083,0.833559,0,0.833559
779166,0.108389,0,0.108389
779190,3.764404,0.733125,3.031279
779233,2.796193,0.045907,2.750286
779236,4.10958,1.704639,2.404941
779237,0,0,0
779242,0,0,0
779328,0.687891,0,0.687891
779389,2.324798,0.232715,2.092083
779435,0.95607,0,0.95607
779545,3.263867,1.744353,1.519514
779664,1.3181,0,1.3181
779704,2.559772,1.227345,1.332427
779897,1.435405,0,1.435405
779923,0.305758,0,0.305758
779943,4.514457,2.987964,1.526493
779948,4.06878,1.747448,2.321332
779985,0,0,0
779988,3.154053,1.779441,1.374612
780002,1.964212,0,1.964212
780014,0,0,0
780017,1.546028,0,1.546028
780046,1.802749,0,1.802749
780098,1.560016,0.992031,0.567985
780215,3.552677,1.06158,2.491097
780233,0.659709,0,0.659709
780260,2.217923,1.229758,0.988165
780275,0.029272,0,0.029272
780295,2.059239,0,2.059239
780325,1.212267,0,1.212267
780537,1.634782,0,1.634782
780539,3.433148,0.423353,3.009795
780542,1.305071,0,1.305071
780544,1.631018,0.269857,1.361161
780588,1.445207,0.085285,1.359922
780722,0,0,0
780742,3.30122,0.150941,3.150279
780750,1.133901,0,1.133901
780753,2.613012,0,2.613012
780811,0.592439,0,0.592439
780820,0.348945,0,0.348945
780821,1.941031,0,1.941031
780824,2.923981,0.12161,2.802371
780834,3.853825,0.030186,3.823639
780835,3.554871,0.835435,2.719436
780873,0,0,0
780876,3.814351,1.200415,2.613936
780888,0,0,0
781065,0.80127,0,0.80127
781081,4.550706,3.07763,1.473076
781626,0,0,0
781698,2.166136,0.524694,1.641442
781699,1.16688,0,1.16688
781774,2.62598,0.505795,2.120185
781959,0.513337,0,0.513337
781963,2.528499,0,2.528499
782005,4.717069,3.12728,1.589789
782681,1.863791,0,1.863791
782682,1.732884,0,1.732884
782685,2.599888,0,2.599888
782689,0,0,0
782693,2.066616,0,2.066616
782695,1.473265,0,1.473265
782698,0.293859,0,0.293859
782714,1.735278,0,1.735278
782715,2.826583,0.241092,2.585491
782719,3.067233,0.103117,2.964116
783906,0.837047,0,0.837047
795616,2.995666,1.118625,1.877041
849057,0,0,0
849059,0.557312,0,0.557312
849060,0.6355,0,0.6355
849071,0,0,0
849075,0,0,0
849078,0,0,0
849079,0,0,0
849081,0.494672,0,0.494672
849086,0,0,0
849087,0,0,0
849092,0,0,0
849098,0,0,0
849227,0.611916,0,0.611916
849232,3.48357,0.03144,3.45213
849244,2.934464,0.17992,2.754544
849352,0.854187,0,0.854187
849354,1.101757,0,1.101757
849388,0.457692,0,0.457692
849420,0,0,0
849459,2.513732,0,2.513732
849493,3.804675,0.018588,3.786087
849511,1.529194,0,1.529194
849524,3.592034,0.868134,2.7239
849525,2.848149,0.095509,2.75264
849535,1.07803,0,1.07803
849597,3.484519,2.012459,1.47206
849598,0,0,0
849680,0,0,0
849685,2.966547,1.078906,1.887641
849964,2.392964,0,2.392964
849983,2.569981,0,2.569981
850009,0,0,0
850049,0,0,0
850055,0,0,0
850068,0.418156,0,0.418156
850099,0,0,0
850117,2.254976,0,2.254976
850131,0,0,0
850135,1.607375,0,1.607375
850231,0,0,0
850275,3.546045,2.48111,1.064935
850283,1.31885,0,1.31885
850358,2.66838,0.726627,1.941753
850479,2.727226,1.369812,1.357414
850481,1.880107,0.083031,1.797076
850518,0.262198,0,0.262198
850814,3.819579,2.799005,1.020574
850878,1.228568,0,1.228568
850895,2.421367,0.165333,2.256034
850916,1.51598,0,1.51598
850946,3.344076,2.101256,1.24282
850968,2.345601,0,2.345601
853130,3.594134,0.953372,2.640762
853132,0,0,0
853142,2.191114,0.486076,1.705038
853144,0.447614,0,0.447614
853158,2.237562,0.027274,2.210288
853167,2.740666,0.477577,2.263089
853174,0.558049,0,0.558049
853210,1.15123,0.01443,1.1368
853231,2.360092,0,2.360092
853247,1.508877,0,1.508877
853248,2.072227,0,2.072227
861501,0,0,0
861507,0,0,0
861604,0,0,0
861606,2.982866,2.13585,0.847016
861610,0,0,0
861616,0,0,0
861617,0,0,0
861620,0,0,0
861624,0,0,0
861625,0,0,0
861626,0,0,0
861627,0,0,0
861629,0,0,0
861630,0,0,0
861637,0,0,0
861639,0,0,0
861640,0,0,0
861641,0,0,0
861643,0,0,0
861645,0,0,0
861651,0,0,0
861658,0,0,0
861662,0,0,0
861663,0,0,0
861666,0,0,0
861667,0,0,0
861672,0,0,0
861725,0,0,0
861733,0,0,0
861736,0,0,0
861738,0.242268,0,0.242268
861869,0,0,0
861871,1.816617,0.898432,0.918185
861875,0,0,0
861877,0,0,0
861878,0,0,0
861881,0,0,0
861882,0,0,0
861889,0,0,0
861891,1.865784,0.848252,1.017532
861893,0,0,0
861894,0,0,0
861896,0,0,0
861900,0,0,0
861901,0,0,0
861903,0,0,0
861905,0,0,0
861906,6.788157,5.111622,1.676535
861908,0,0,0
861909,0,0,0
861910,0,0,0
861914,1.208627,0.727302,0.481325
861916,0,0,0
861918,0,0,0
861930,0,0,0
861932,0,0,0
861935,0,0,0
861936,0,0,0
861937,0.879774,0.529251,0.350523
861938,3.73035,2.730282,1.000068
861940,0,0,0
861943,0,0,0
861945,0,0,0
861950,0.51883,0.174661,0.344169
861951,0,0,0
861953,0,0,0
861954,0,0,0
861960,0,0,0
861961,0,0,0
861962,6.213984,4.219946,1.994038
861963,0,0,0
861964,0,0,0
861978,0,0,0
861979,2.125874,1.107642,1.018232
862256,0,0,0
862257,0,0,0
862258,0,0,0
862259,0,0,0
862260,0,0,0
862261,0,0,0
862262,0,0,0
862264,0,0,0
862287,0,0,0
862290,0,0,0
862291,0,0,0
862293,0,0,0
862297,0,0,0
862300,0,0,0
862311,0,0,0
862312,0,0,0
862316,0,0,0
862318,0,0,0
862321,0,0,0
862324,0,0,0
862329,0,0,0
862331,0,0,0
862332,0,0,0
862334,0,0,0
862335,0,0,0
862336,0,0,0
862337,0,0,0
862338,0,0,0
862339,0,0,0
862360,0,0,0
862361,0,0,0
862362,0,0,0
862363,0,0,0
862364,0,0,0
862366,0,0,0
862367,0,0,0
862368,0,0,0
862369,0,0,0
862370,0,0,0
862372,0,0,0
862373,0,0,0
862374,0,0,0
862375,0,0,0
862377,0,0,0
862378,0,0,0
862379,0,0,0
862423,0,0,0
862424,0,0,0
862431,0,0,0
862432,0,0,0
862445,0,0,0
862446,0.516224,0,0.516224
862473,0,0,0
862485,0,0,0
862536,0,0,0
862539,7.031316,5.426664,1.604652
862543,0,0,0
862546,0,0,0
862553,0,0,0
862555,0,0,0
862556,0,0,0
862559,0,0,0
862561,0.032147,0,0.032147
862563,0,0,0
862586,0,0,0
862600,0,0,0
862601,0,0,0
862602,0,0,0
862604,0,0,0
862609,0,0,0
862610,0,0,0
862620,0,0,0
862622,0,0,0
862623,0,0,0
862629,0,0,0
862630,0,0,0
862631,1.108427,0.630698,0.477729
862632,0,0,0
862635,0,0,0
862654,0,0,0
862655,0,0,0
862662,0,0,0
862663,0,0,0
862664,3.211497,1.901146,1.310351
862669,0,0,0
862670,1.683682,1.078861,0.604821
862672,0,0,0
862673,0,0,0
862682,1.06537,0,1.06537
862684,0,0,0
862689,0,0,0
862693,2.233204,1.405592,0.827612
862699,0,0,0
862700,0,0,0
862702,0,0,0
862703,0,0,0
862704,0,0,0
862705,0,0,0
862706,0,0,0
862710,0,0,0
862711,0,0,0
862712,0,0,0
862713,0,0,0
862715,0,0,0
862717,0,0,0
862719,0,0,0
862720,0,0,0
862721,0,0,0
862723,0,0,0
862737,0,0,0
862740,0,0,0
862743,0,0,0
862745,0,0,0
862746,0,0,0
862747,0,0,0
862764,0,0,0
862769,0,0,0
862770,0,0,0
862773,1.536464,0.715277,0.821187
862774,0,0,0
862775,0,0,0
862778,0,0,0
862779,0,0,0
862781,0,0,0
862783,0,0,0
862791,0,0,0
862795,0,0,0
862815,0,0,0
862845,0,0,0
862846,0,0,0
862850,1.794749,0.975382,0.819367
862868,3.000398,2.446457,0.553941
862870,0,0,0
862887,0,0,0
862911,0,0,0
862947,0.95541,0.548574,0.406836
862962,0,0,0
862982,0,0,0
863062,4.484254,3.303098,1.181156
863076,3.269529,2.342156,0.927373
863250,0,0,0
863648,0,0,0
863659,0,0,0
863707,0.494429,0,0.494429
863720,0,0,0
863724,0,0,0
863727,0,0,0
863744,0,0,0
864597,0,0,0
864598,0,0,0
864601,0,0,0
864607,0,0,0
864614,0,0,0
864618,0,0,0
864623,0,0,0
864630,0,0,0
864639,0,0,0
864640,0,0,0
864647,0,0,0
864650,0,0,0
864651,0,0,0
864654,0,0,0
864661,0,0,0
864669,0,0,0
864670,0,0,0
864671,0,0,0
864672,0,0,0
864684,0,0,0
864733,1.396463,0,1.396463
864734,0,0,0
864735,0,0,0
864754,0,0,0
864761,0,0,0
864762,0,0,0
864764,0,0,0
864768,0,0,0
864770,0,0,0
864772,0,0,0
864782,0,0,0
864788,0.171092,0,0.171092
864794,0,0,0
864807,0,0,0
864831,0,0,0
864839,0,0,0
864840,0,0,0
864844,0,0,0
864877,0,0,0
864878,0,0,0
864883,0,0,0
864889,0,0,0
864890,0,0,0
864894,0,0,0
864895,0,0,0
864896,0,0,0
864897,0,0,0
864898,0.40338,0,0.40338
864901,0,0,0
864902,0,0,0
864903,0,0,0
864907,0,0,0
864908,0.487285,0,0.487285
864909,0,0,0
864910,0,0,0
864915,0,0,0
864916,0,0,0
864919,0,0,0
864920,0,0,0
864921,0,0,0
864922,0,0,0
864923,0,0,0
864927,0,0,0
864928,0,0,0
864930,0,0,0
864931,0,0,0
864932,0,0,0
864933,0,0,0
864934,0,0,0
864935,0,0,0
864937,0,0,0
864938,0,0,0
864939,0,0,0
864940,0,0,0
864943,0,0,0
864944,0,0,0
864945,0,0,0
864946,0,0,0
864947,0,0,0
864948,0,0,0
864949,0,0,0
864950,0,0,0
864951,0,0,0
864952,0,0,0
864955,0,0,0
864957,0,0,0
864961,0,0,0
864965,0,0,0
864966,0,0,0
864968,0,0,0
864969,0,0,0
864972,0,0,0
864974,0,0,0
864975,0,0,0
864976,0,0,0
864978,0,0,0
864983,0,0,0
864985,0,0,0
864987,0,0,0
864988,0,0,0
864989,0,0,0
864990,0,0,0
864991,0,0,0
864992,0,0,0
864997,0,0,0
865000,0,0,0
865001,0,0,0
865002,0,0,0
865003,0,0,0
865010,0,0,0
865011,0,0,0
865014,0,0,0
865015,0,0,0
865019,0,0,0
865020,0,0,0
865023,0,0,0
865025,0,0,0
865027,0,0,0
865030,0,0,0
865032,0,0,0
865038,0,0,0
865041,0,0,0
865043,0,0,0
865044,0,0,0
865049,0,0,0
865050,0,0,0
865051,0,0,0
865066,0,0,0
865076,0,0,0
865077,0,0,0
865079,0,0,0
865082,0,0,0
865088,0,0,0
865092,0,0,0
865093,0,0,0
865094,0,0,0
865097,0,0,0
865098,0,0,0
865099,0,0,0
865100,0,0,0
865101,1.186023,0.52196,0.664063
865102,0,0,0
865107,0,0,0
865110,0,0,0
865121,0,0,0
865123,0,0,0
865124,0,0,0
865126,0,0,0
865127,0,0,0
865128,0,0,0
865129,0,0,0
865130,0,0,0
865131,0,0,0
865138,0,0,0
865139,1.143204,0,1.143204
865144,0,0,0
865145,0,0,0
865146,0,0,0
865147,0,0,0
865150,0,0,0
865152,0,0,0
865155,0,0,0
865160,0,0,0
865163,0,0,0
865164,0,0,0
865165,0,0,0
865167,0,0,0
865170,0,0,0
865174,0,0,0
865176,0,0,0
865178,0,0,0
865179,0,0,0
865183,0,0,0
865184,0,0,0
865185,1.558671,0.945344,0.613327
865186,0,0,0
865187,0,0,0
865191,0,0,0
865200,0,0,0
865203,2.342706,1.581858,0.760848
865212,0,0,0
865214,0,0,0
865223,0,0,0
865226,0,0,0
865228,0,0,0
865231,0,0,0
865232,0,0,0
865234,0,0,0
865238,0,0,0
865240,0,0,0
865246,0,0,0
865247,0,0,0
865253,0,0,0
865255,0,0,0
865256,0,0,0
865260,0,0,0
865261,0,0,0
865271,0,0,0
865278,0,0,0
865280,0,0.201629,-0.201629
865308,0,0,0
865315,0,0,0
865318,0,0,0
865320,0,0,0
865321,0,0,0
865325,0,0,0
865326,0,0,0
865329,0,0,0
865334,0,0,0
865335,0,0,0
865336,0,0,0
865373,0,0,0
865376,0,0,0
865378,0,0,0
865379,0,0,0
865382,0,0,0
865406,0,0,0
865413,0,0,0
865420,0,0,0
865427,5.524304,3.756095,1.768209
865430,0,0,0
865433,0,0,0
865434,0,0,0
865437,0,0,0
865438,0,0,0
865441,0,0,0
865442,0,0,0
865443,0,0,0
865444,0,0,0
865445,0,0,0
865446,0,0,0
865447,0,0,0
865448,0,0,0
865459,0,0,0
865461,0,0,0
865462,0,0,0
865463,0,0,0
865465,0,0,0
865473,0,0,0
865484,0,0,0
865486,0,0,0
865487,0,0,0
865492,1.612045,1.024059,0.587986
865495,0,0,0
865496,0,0,0
865497,0,0,0
865499,0,0,0
865500,3.2941,1.937511,1.356589
865501,0,0,0
865502,0,0,0
865503,0,0,0
865506,0,0,0
865507,0,0,0
865512,0,0,0
865513,0,0,0
865514,0,0,0
865515,0,0,0
865517,0,0,0
865518,0,0,0
865519,0,0,0
865520,0,0,0
865522,0,0,0
865523,0,0,0
865524,0,0,0
865525,0,0,0
865527,0,0,0
865531,0,0,0
865533,0,0,0
865537,0,0,0
865538,0,0,0
865560,0,0,0
865561,0,0,0
865563,0,0,0
865565,0,0,0
865566,0,0,0
865577,0,0,0
865582,0,0,0
865586,0,0,0
865587,0,0,0
865588,0,0,0
865589,0,0,0
865592,0,0,0
865593,0,0,0
865594,0,0,0
865595,0,0,0
865598,0,0,0
865599,0,0,0
865600,0,0,0
865601,0,0,0
865603,0,0,0
865604,0,0,0
865605,4.10151,2.957354,1.144156
865607,0,0,0
865609,0,0,0
865612,0,0,0
865615,0,0,0
865623,0,0,0
865625,0.44345,0,0.44345
865640,0.693156,0,0.693156
865641,0,0,0
865649,0,0,0
865650,0,0,0
865653,0,0,0
865655,0,0,0
865659,0,0,0
865664,0,0,0
865665,0,0,0
865666,0,0,0
865669,0,0,0
865678,0,0,0
865679,0,0,0
865680,0.59691,0,0.59691
865681,0.732162,0,0.732162
865707,0,0,0
865710,0,0,0
865711,0,0,0
865712,0,0,0
865713,0,0,0
865714,0,0,0
865717,0,0,0
865728,0,0,0
865729,0,0,0
865731,0,0,0
865732,0,0,0
865733,0,0,0
865737,0,0,0
865743,0,0,0
865746,0,0,0
865747,0,0,0
865750,4.647469,3.41412,1.233349
865768,0,0,0
865779,0,0,0
865780,0,0,0
865786,0,0,0
865791,0,0,0
865793,0,0,0
865795,0,0,0
865796,0,0,0
865797,0,0,0
865798,0,0,0
865803,0,0,0
865804,0,0,0
865806,0,0,0
865809,0,0,0
865810,0,0,0
865829,0,0,0
865830,0,0,0
865838,0,0,0
865840,0,0,0
865842,0,0,0
865846,0,0,0
865847,0,0,0
865848,0,0,0
865861,0,0,0
865863,0,0,0
865866,0,0,0
865867,0,0,0
865868,0,0,0
865869,0,0,0
865870,0,0,0
865871,0,0,0
865872,0,0,0
865874,0,0,0
865875,0,0,0
865876,0,0,0
865877,0,0,0
865878,0,0,0
865879,0,0,0
865884,0,0,0
865888,0.554643,0,0.554643
865890,0,0,0
865892,0.339515,0,0.339515
865893,0,0,0
865895,0,0,0
865899,0,0,0
865901,0,0,0
865904,0,0,0
865907,0,0,0
865910,0,0,0
865912,0,0,0
865914,0,0,0
865916,0,0,0
865917,0,0,0
865919,0,0,0
865921,0,0,0
865924,0,0,0
865925,0,0,0
865926,0,0,0
865928,0,0,0
865929,0,0,0
865930,0,0,0
865931,0,0,0
865933,0,0,0
865935,0,0,0
865936,0,0,0
865948,0,0,0
865956,0.06758,0,0.06758
865960,0,0,0
865963,0,0,0
865964,0.280937,0,0.280937
865965,0.315813,0,0.315813
865966,0,0,0
865969,0,0,0
865973,6.709761,5.362643,1.347118
865977,0,0,0
865984,0,0,0
865986,0.534475,0,0.534475
865987,0,0,0
865988,0,0,0
865989,0,0,0
865998,0,0,0
866000,0,0,0
866001,0,0,0
866006,0,0,0
866010,0,0,0
866012,0,0,0
866022,0,0,0
866024,0,0,0
866033,0,0,0
866041,0,0,0
866046,0,0,0
866062,0.758663,0.126004,0.632659
866069,0,0,0
866071,0,0,0
866072,0,0,0
866073,0,0,0
866075,0,0,0
866077,0,0,0
866079,0,0,0
866080,0,0,0
866081,0,0,0
866082,0,0,0
866083,0,0,0
866087,0,0,0
866088,0,0,0
866094,0,0,0
866096,0,0,0
866104,0,0,0
866105,0.220971,0,0.220971
866106,0.256458,0,0.256458
866108,0,0,0
866114,0,0,0
866115,0,0,0
866117,0,0,0
866121,0,0,0
866124,0,0,0
866125,0,0,0
866127,0,0,0
866131,0,0,0
866132,0.792568,0.38852,0.404048
866133,0,0,0
866137,0,0,0
866138,0,0,0
866139,0,0,0
866140,0,0,0
866141,0,0.296051,-0.296051
866142,0,0,0
866143,0,0,0
866145,0,0,0
866147,0,0,0
866152,0,0,0
866153,0,0,0
866154,0.364467,0,0.364467
866155,0,0,0
866156,0,0,0
866157,0,0,0
866158,0,0,0
866159,0,0,0
866160,0,0,0
866164,0,0,0
866165,0,0,0
866166,0,0,0
866168,0,0,0
866169,0,0,0
866170,0,0,0
866173,0,0,0
866176,0,0,0
866183,0,0,0
866184,0,0,0
866186,0,0,0
866188,0,0,0
866193,0,0,0
866194,0,0,0
866195,0,0,0
866202,0,0,0
866207,0,0,0
866211,0,0,0
866213,0,0,0
866214,4.178631,3.017778,1.160853
866219,0.208372,0,0.208372
866221,0,0,0
866223,0,0,0
866224,0,0,0
866229,0.447824,0.144205,0.303619
866279,0,0,0
866284,0,0,0
866288,0,0,0
866291,2.487523,1.292593,1.19493
866292,0,0,0
866311,1.738474,0.869687,0.868787
866375,0,0,0
866376,0,0,0
866519,0.879612,0.371494,0.508118
866688,2.28891,1.364385,0.924525
866810,3.400108,2.446435,0.953673
866816,0,0,0
866818,1.869215,1.045252,0.823963
866820,0,0,0
866824,1.511207,0.769649,0.741558
866826,2.342316,1.59068,0.751636
866833,0.39777,0,0.39777
866834,2.882642,1.940737,0.941905
866845,1.055978,0.551187,0.504791
866894,0,0,0
866917,0,0,0
867107,0,0,0
867109,0,0,0
867110,0,0,0
867113,0.362874,0.191628,0.171246
867114,0,0,0
867115,0,0,0
867116,0,0,0
867118,0,0,0
867119,0,0,0
867120,0,0,0
867121,0,0,0
867123,0,0,0
867124,0,0,0
867127,0,0,0
867133,2.908984,1.624506,1.284478
867135,0,0,0
867137,0,0,0
867144,0,0,0
867146,0,0,0
867147,0,0,0
867148,0,0,0
867149,0.256668,0,0.256668
867160,0,0,0
867161,0,0,0
867163,0,0,0
867167,0,0,0
867168,1.045774,0.591583,0.454191
867169,0.626051,0.322766,0.303285
867170,0,0,0
867171,0.067138,0,0.067138
867172,0,0,0
867173,0,0,0
867174,0.236968,0,0.236968
867179,0,0,0
867192,0.864161,0.538796,0.325365
867193,0.827451,0.483405,0.344046
867195,0,0,0
867196,0,0,0
867197,0,0,0
867198,0,0,0
867201,0,0,0
867202,0,0,0
867204,0,0,0
867205,0,0,0
867206,0,0,0
867207,0.434712,0.174083,0.260629
867208,0,0,0
867210,0,0,0
867211,0,0,0
867216,0,0,0
867219,0.669593,0.069119,0.600474
867222,0,0,0
867223,0,0,0
867225,0,0,0
867226,0,0,0
867227,0,0,0
867229,0,0,0
867233,0,0,0
867235,0,0,0
867242,0,0,0
867243,0,0,0
867245,0,0,0
867248,0,0,0
867249,0,0.185679,-0.185679
867250,0,0,0
867251,0,0,0
867252,0,0,0
867253,0,0,0
867255,0,0,0
867258,0,0,0
867259,0,0,0
867261,5.548545,3.821884,1.726661
867262,0,0,0
867263,0,0,0
867266,0,0,0
867268,2.798955,1.681608,1.117347
867270,0,0,0
867271,0,0,0
867272,0,0,0
867273,0,0,0
867274,0,0,0
867275,0,0,0
867280,0,0,0
867281,0,0,0
867287,0,0,0
867292,0,0,0
867300,3.226446,1.867422,1.359024
867306,0,0,0
867307,0,0,0
867308,0,0,0
867317,0,0,0
867319,0,0,0
867326,0,0,0
867327,0,0,0
867328,3.879799,2.808369,1.07143
867333,0,0,0
867334,3.3943,2.417263,0.977037
867335,1.620269,0.998029,0.62224
867336,0.880846,0.306923,0.573923
867339,0.891087,0.395106,0.495981
867340,0.696192,0.14297,0.553222
867342,0,0,0
867343,0,0,0
867350,0,0,0
867351,0,0,0
867352,0,0,0
867355,1.549942,0.651056,0.898886
867356,0,0,0
867357,0,0,0
867369,1.68989,0,1.68989
867475,0,0,0
867507,0,0,0
867613,0.21781,0,0.21781
867680,0.556368,0,0.556368
867689,2.115594,0.932459,1.183135
867695,2.830977,1.954458,0.876519
867700,4.08549,2.954438,1.131052
867712,2.632072,0.871532,1.76054
867714,2.672219,0.174022,2.498197
867724,2.101387,1.136665,0.964722
867730,3.822207,2.442409,1.379798
867731,0.664702,0,0.664702
867745,3.615097,2.306634,1.308463
867748,0,0,0
867749,0,0,0
867750,0.623812,0.13472,0.489092
867751,0,0,0
867756,0,0,0
867761,0,0,0
867767,0,0,0
867768,0,0,0
867769,0,0,0
867770,0,0,0
867775,0,0,0
867779,0,0,0
867781,0.417458,0,0.417458
867785,4.04925,1.457469,2.591781
867786,0,0,0
867787,0,0,0
867794,0,0,0
867795,0,0,0
867797,0,0,0
867798,0,0,0
867799,0.245775,0,0.245775
867801,0,0,0
867802,0,0,0
867803,0,0,0
867805,0,0,0
867806,0,0,0
867807,0,0,0
867810,0,0,0
867811,0,0,0
867812,0,0,0
867813,0,0,0
867814,0,0,0
867817,0,0,0
867820,0,0,0
867822,0,0,0
867828,0,0,0
867829,0,0,0
867833,0,0,0
867834,0,0,0
867836,0,0,0
867840,0,0,0
867841,0,0,0
867842,0,0,0
867846,0,0,0
867847,0,0,0
867848,0,0,0
867849,0,0,0
867850,0,0,0
867851,0,0,0
867854,0,0,0
867865,0,0,0
867872,0,0,0
867874,0,0,0
867877,0,0,0
867878,0,0,0
867880,0,0,0
867881,0,0,0
867883,0,0,0
867896,0,0,0
867897,0,0,0
867901,0,0,0
867902,0,0,0
867903,0,0,0
867904,0,0,0
867905,0,0,0
867908,0,0,0
867909,0,0,0
867910,0,0,0
867911,0,0,0
867912,0.326812,0.049326,0.277486
867914,0,0,0
867915,0,0,0
867916,0,0,0
867917,0,0,0
867922,0,0,0
867923,0,0,0
867924,0,0,0
867926,0,0,0
867928,0,0,0
867958,0.301356,0,0.301356
867979,0,0,0
868003,0,0,0
868354,1.047767,0,1.047767
868528,2.653647,0.694071,1.959576
868574,2.269368,0.335711,1.933657
868616,0,0,0
868620,0.807893,1.076459,-0.268566
868632,2.022501,0.058797,1.963704
868652,4.585004,2.082486,2.502518
868656,3.090754,0.503633,2.587121
868657,0,0.333828,-0.333828
868760,0,0,0
924128,0.487586,0.433762,0.053824
924129,0.584811,0.539201,0.04561
924130,0.597766,0.447032,0.150734
937761,0,0,0
945184,1.008002,0.207871,0.800131
949029,0,0,0
950217,1.357346,0.389616,0.96773
952566,0.348475,0,0.348475
956096,0,0,0
961645,0,0,0
961646,0.925249,0.360816,0.564433
961647,0,0,0
961648,1.82827,1.193474,0.634796
961650,0,0,0
961651,0.50505,0,0.50505
961652,0,0,0
961655,0,0,0
961656,0,0,0
961657,0.902848,0.564947,0.337901
961658,0,0,0
961659,1.070959,0.745726,0.325233
961660,1.325531,0.570041,0.755491
961661,0.969328,0.742897,0.226431
961662,0,0,0
961663,0.897693,0.045707,0.851986
961664,0,0,0
961665,0.467541,0.079145,0.388396
961668,0,0,0
961669,0,0,0
961670,0,0,0
961671,0,0,0
961672,0,0,0
961674,0,0,0
961675,0.865647,0.559402,0.306245
961676,0,0,0
961677,0,0,0
961678,1.082758,0.821554,0.261204
961679,0,0,0
961680,0,0,0
961681,0,0,0
961683,2.59182,1.878084,0.713737
961684,2.484971,1.887447,0.597524
961685,2.198963,1.628006,0.570958
961686,0,0,0
961687,0.694491,0.54567,0.148822
961688,0,0,0
961689,0,0,0
961691,0,0,0
961692,0,0,0
961694,0,0,0
961695,0.956903,0.670722,0.286181
961697,0.503857,0.297372,0.206485
961698,2.045684,1.332034,0.71365
961699,0.193428,0,0.193428
961700,0,0,0
961701,0,0,0
961702,0,0,0
961703,0.476645,0.288152,0.188493
961705,0,0,0
961706,1.59154,0.871781,0.719759
961707,0.546088,0.254836,0.291253
961708,0,0,0
961709,0,0,0
961710,0,0,0
961711,1.703444,1.291847,0.411597
961712,1.277253,0.986175,0.291078
961713,1.271384,0.969582,0.301802
961715,0.198861,0,0.198861
961716,0,0,0
961718,0,0,0
961719,0,0,0
961720,0,0,0
961721,0,0,0
961722,0,0,0
961723,0.421805,0.230204,0.191601
961724,0,0,0
961725,0,0,0
961726,0,0,0
961732,0.52949,0,0.52949
961774,0.848923,0.404617,0.444306
962057,0.830154,0.447125,0.383029
962058,2.724483,1.914313,0.81017
962059,0,0,0
962060,0.715166,0.239144,0.476022
962061,0,0,0
962062,0.324417,0,0.324417
962063,0,0,0
962064,0.649328,0.109109,0.540219
962065,0.566243,0.152491,0.413752
962066,2.757617,1.91974,0.837877
962067,0,0,0
962068,0,0,0
962069,0.297095,0,0.297095
962070,0.838264,0.425618,0.412646
962071,0,0,0
962072,1.358501,0.711097,0.647404
962073,0,0,0
962074,0,0,0
962075,0,0,0
962076,0,0,0
962077,0,0,0
962078,0.08041,0,0.08041
966800,1.049587,0.487549,0.562038
971631,0,0,0
971633,2.488766,0,2.488766
971648,0,0,0
971657,0,0,0
971684,2.737053,1.244801,1.492252
971700,0,0,0
971701,0,0,0
971703,0,0,0
971704,0,0,0
971712,2.29561,1.319115,0.976495
971720,0,0,0
971724,1.076592,0,1.076592
971733,0,0,0
971737,0,0,0
971738,0,0,0
971739,0,0,0
971740,0,0,0
971744,0,0,0
971750,0,0,0
971751,0,0,0
971752,0,0,0
971753,0,0,0
971754,0,0,0
971757,0,0,0
971758,0,0,0
971761,0,0,0
971763,0,0,0
