material_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization
mp-15074,154,10.99666907,9.336429071,Sr3P6Ir6,0,284.9259727,,6.67815338,-104.1592674,520,1.33E-07
mp-15120,63,10.21394704,4.495598559,Rb2Fe4Se6,0.027121985,320.6410458,,2.07769321,-62.77645464,520,0.0065621
mp-15141,12,14.78476243,3.555195416,Na1Zr2Zn1F11,0,224.1157049,,-2.83503396,-90.19539946,520,6.10E-06
mp-15144,7,11.11194419,6.008714233,Zn2Ag4Ge2O8,0.016502623,230.9129557,,0.90275553,-78.86786668,520,1.25E-06
mp-15208,216,11.16629398,6.06040265,Nb4Ga1Se8,0.004308924,294.0078162,,4.06399465,-81.83587366,520,0.0039317
mp-15226,160,0.922501757,11.63028123,Cr1W1N2,0.085518203,37.67169397,,9.27372262,-40.37482134,520,0.0002931
mp-15252,9,2.507859707,4.364836771,Cu4Ge2S6,0,225.1622969,,4.69089963,-54.28389273,520,5.70E-06
mp-15297,189,2.940914939,12.20988129,Hf6Ni1Sb2,0,186.7483209,,6.57862426,-78.21837404,520,9.40E-06
mp-15322,189,0.266574403,4.842132914,Sc3Si3Cu3,0,140.5219977,,6.78330289,-53.58370565,520,1.40E-06
mp-15325,12,11.83910502,5.245541029,Ba2As6,0,229.2490199,,3.93259857,-36.79546881,520,1.30E-06
mp-15349,36,5.313895749,3.354531819,Li4Ge2O6,0,133.1786704,,-0.01593024,-70.30098847,520,1.60E-06
mp-15567,167,8.97963446,3.797569766,Na6Au2S4,0,288.6515893,,1.04090815,-41.85143193,520,1.68E-05
mp-15571,167,21.28946011,3.603177261,K6Au2Se4,0,435.2135388,,-0.13471823,-38.96826827,520,8.96E-05
mp-15607,131,3.0513063,2.601915233,Ca2B4C4,0.145457964,109.4145801,,5.04566092,-69.48647097,520,5.00E-08
mp-15613,227,6.79949292,5.474004742,Cu2Rh4S8,0,241.2341905,,5.29756497,-76.71449264,520,1.94E-05
mp-15614,227,11.07658182,6.906389423,Cu2Rh4Se8,0,281.4039015,,4.3228198,-70.92644425,520,4.31E-05
mp-15622,11,19.80869679,6.660320395,Hf2Se6,0,207.118595,,2.98666831,-48.97387714,520,2.28E-05
mp-15626,225,-276.4506271,3.632015025,Rb2Na1Ti1F6,0,162.6621052,,3.10747095,-53.21872791,520,0.9998962
mp-15635,225,26.61384326,6.373865786,Ti1Tl3F6,0.096902954,201.9072809,,4.15647245,-50.23338954,520,0.8349223
mp-15637,148,6.330294547,4.467921164,Zn1Rh1F6,0,104.9209067,,-1.07255818,-34.1531952,520,1.0236654
mp-15638,148,8.129809794,4.642049732,Cd1Rh1F6,0,117.7986077,,-1.29218753,-33.57348338,520,1.0178134
mp-15639,148,8.408429377,5.775511347,Hg1Rh1F6,0,120.0329505,,-1.17631383,-30.64498108,520,1.0235871
mp-15641,62,2.14592002,3.215540903,Ca4Mg4Ge4,0,283.040456,,3.60113268,-39.77402456,520,6.00E-07
mp-15642,62,5.529199153,3.031917321,Sr4Mg4Si4,0,306.7272312,,3.979009,-39.59936974,520,2.61E-05
mp-15643,62,11.22304073,3.887710417,Sr4Mg4Ge4,0,315.3294407,,3.24230759,-38.10453453,520,2.50E-08
mp-15649,14,9.236426332,10.45360232,As8Ir4,0,217.3429977,,6.37435751,-78.38330762,520,3.38E-06
mp-15650,62,11.50814345,9.409154412,As4Ru4,0.033135432,124.2368484,,7.78170778,-57.83827195,520,3.63E-05
mp-15651,160,-0.052432382,7.121003504,Ni3Se3,0,96.2977386,,6.32642386,-29.51698357,520,9.50E-05
mp-15652,166,8.064525562,9.494748048,Rh3Pb2S2,0,137.6817521,,6.88882075,-40.34527933,520,5.69E-05
mp-15657,189,-115.8964876,5.762012978,Ti3Co3Si3,0.021727508,116.6170382,,7.70169246,-68.39716934,520,0.0025447
mp-15660,221,1.536111461,7.575283779,Nb4C3,0.17105634,89.36053259,,6.29769388,-70.59462995,520,4.70E-06
mp-15661,220,1.428251056,3.799359201,Sc8C6,0,188.682816,,5.62747354,-112.8082552,520,1.07E-05
mp-15668,194,8.493684259,3.245401308,Na4Se4,0,208.6540997,,1.46005863,-25.85668081,520,1.18E-06
mp-15679,194,9.312340628,8.039371766,Co4As4,0.031482755,110.5912846,,6.76656803,-49.18710863,520,2.18E-06
mp-15683,189,5.734867865,8.359149195,Cr3As3Rh3,0.068846211,136.9626455,,6.79537858,-67.24236393,520,0.273981833
mp-15684,63,5.254095964,3.15124103,K4Cu2As2,0,228.3413799,,1.71245733,-24.73941482,520,1.77E-05
mp-15685,63,-0.889702922,3.605263605,Na4Cu2As2,0,169.9080611,,2.54431933,-25.75282098,520,3.29E-05
mp-15686,194,0.557897676,4.188176408,Li4Cu2As2,0,120.8079287,,3.72659498,-29.30606232,520,7.00E-07
mp-15687,187,3.451178303,3.602537949,K1Zn1As1,0.007806157,82.70521993,,1.51967215,-8.43649173,520,2.66E-05
mp-15695,194,9.534701722,9.661205904,Y4As4Pt4,0,246.7544861,,5.78812303,-83.49606141,520,0.000111825
mp-15698,193,12.25850176,4.251614598,Sr10As6,0,517.7858215,,3.20731351,-61.77375707,520,0.00026965
mp-15724,225,2.906322102,2.890427088,K1Na2Sb1,0,118.827528,,2.17209677,-9.5923067,520,6.80E-06
mp-15733,15,7.731491015,5.230536271,Ca2Ta2Al2O10,0,208.2632121,,1.93948015,-133.5882462,520,6.35E-06
mp-15776,82,9.927560633,4.915219431,Zn1Ga2Se4,0,175.9096186,,1.50857749,-25.80759238,520,0.0001301
mp-15778,216,0.986114718,6.040045379,Mg1Ni1Sb1,0,56.29251035,,6.74544897,-12.72641167,520,0.0001822
mp-15779,166,-0.654833568,5.278673348,Mg2Si1Ni3,0,79.51693362,,7.06569833,-28.76211167,520,1.11E-05
mp-15780,123,7.184763035,15.65837471,Mg1P1Pt5,0,109.3035238,,7.09330088,-41.42414927,520,0.0015214
mp-15781,166,-8.085841274,3.411283839,K1La1S2,0,117.8654715,,2.41983102,-21.96921498,520,1.10E-06
mp-15788,166,0.704851005,3.23512601,Li1Y1S2,0,82.11358819,,2.58595212,-24.03997922,520,0
mp-15794,166,1.589321744,4.504591825,Li1Y1Se2,0,93.54671363,,2.24828896,-22.16757105,520,1.00E-06
mp-15798,194,11.52303304,8.525384599,Mo6C6,0.248778221,126.1571367,,9.77400639,-118.4679873,520,0.00016355
mp-15799,194,19.45997076,7.998602174,Nb4N4,0.202802195,88.78218437,,7.59194967,-80.66603748,520,3.86E-05
mp-15801,164,4.586392797,6.462759192,Zr3P1O2,0.364749815,86.4973336,,7.39535972,-52.10523782,520,0.0016746
mp-15803,227,13.60538171,4.291750054,Y4Mg2Se8,0.009552272,400.8096047,,1.7606968,-80.86936037,520,1.29E-05
mp-15805,221,-4.955009992,7.447451386,Mn3Zn1N1,0,54.45529682,,5.57120117,-38.07668324,520,4.4832503
mp-15844,129,6.746347764,5.639485074,Ta2P2O10,0.048531324,171.9101284,,1.4782276,-119.9874375,520,0.00010075
mp-15862,216,33.84380787,4.535418028,Ga1Mo4C1S8,0.485065866,264.3487169,,5.910559,-92.41959639,520,0.0004217
mp-15896,9,6.458690288,5.104662176,Si2Cu4Se6,0,255.0714473,,4.36043588,-51.57924124,520,7.30E-05
mp-15939,155,5.796885052,2.657865552,Sr1Al2B2O7,0.000964463,171.9356347,,0.22337244,-91.52059584,520,0.0004337
mp-15951,152,6.669352118,2.222775166,Be3F6,0.000518718,105.3551367,,-3.90897134,-51.8787778,520,1.50E-05
mp-15953,14,5.423257826,5.938718579,P8Rh4,0,184.3797638,,7.64170628,-80.444747,520,1.50E-07
mp-15954,14,-17.05415004,7.769297125,As8Rh4,0,216.080851,,5.90971896,-72.73509695,520,5.02E-05
mp-15955,131,8.562201771,4.275294385,Y2B4C4,0.145385277,104.5187827,,6.29199874,-79.50331755,520,1.51E-05
mp-15963,189,2.334830046,11.37087706,Hf3P3Ru3,0,136.045821,,8.55890938,-83.62478096,520,0.0002525
mp-15973,227,8.819701062,5.192124776,Cr4Hg2S8,0,276.8621334,,4.19282976,-80.01878669,520,0.00055115
mp-15974,227,1.516878057,3.670394492,Mn2Cr4S8,0,259.8579606,,4.50576529,-99.58113381,520,0.6779184
mp-15985,189,1.884871791,7.70025293,Zr3Cu4Ge2,0,145.159986,,5.63654745,-55.65606679,520,1.07E-05
mp-15986,164,-0.146684269,7.941811691,Hf1Cu2P2,0,76.84608332,,7.49749764,-32.05715929,520,0.0005828
mp-15987,189,0.316117013,10.2518765,Hf3Si2Cu4,0,137.0017902,,6.96252766,-61.61409413,520,1.90E-06
mp-15988,216,1.95607184,5.207162639,Li2Cu1Sb1,0.001925465,63.52009208,,6.05582372,-13.73611048,520,1.81E-05
mp-16031,227,6.534422701,7.164963868,Sn6N8,0.0001581,191.0414259,,7.75884371,-87.67394877,520,3.15E-06
mp-16044,187,7.350592654,9.032211718,Ca1As4Rh6,0,175.9772358,,6.97983046,-71.9819886,520,9.60E-06
mp-16045,187,7.196418167,9.294903519,Sr1As4Rh6,0,179.4971831,,6.85372936,-71.36158952,520,5.04E-05
mp-16052,166,1.05921441,7.038498368,Ba1Cu4As2,0.03734127,127.7175523,,5.49692232,-29.91642267,520,7.80E-06
mp-16096,176,26.68752187,7.657721856,Tl2Te6Mo6,0,379.4802598,,,-92.67284264,520,0
mp-16220,227,19.24347866,1.980888738,Si34,0.339607503,800.479261,,4.09734318,-172.9158056,520,0
mp-16228,227,1.485023718,4.235854331,Y2S4,1.549644872,119.9861863,,,-29.86972347,520,0.3876018
mp-16236,129,7.114994542,4.626412262,K2Ag2Se2,0,162.1817305,,1.49775267,-18.86987506,520,0.0001019
mp-16238,216,2.56227001,5.473004269,Li2Ag1Sb1,0,73.88230921,,4.71729829,-12.61231134,520,0.0001082
mp-16240,59,7.894222854,9.23715274,Ag6Sb2,0.022869953,160.1240829,,,-25.06297377,520,5.00E-08
mp-16245,194,14.42823734,7.56414686,Ca2Sb2Au2,0,157.535015,,,-23.63687761,520,1.50E-07
mp-16246,216,13.54116643,9.587781032,Cd1Sb1Au1,0.000593614,74.6701205,,,-8.67640577,520,1.00E-07
mp-16252,62,7.398190062,4.065394909,Ba4Ca4Ge4,0,408.5305301,,2.4435737,-41.19548271,520,1.10E-06
mp-16253,62,19.48293055,3.413083532,Ba4Ca4Si4,0,399.9023105,,2.98899346,-42.41732312,520,1.08E-06
mp-16254,194,2.160206682,5.410628425,Ba2Cu2P2,0,142.3090145,,,-27.23674554,520,0
mp-16258,189,5.251732578,5.264883358,Ca3Cd3Ge3,0,213.0163964,,,-27.10291634,520,3.33E-08
mp-16263,194,1.865802827,4.447897853,Ca2Zn2Ge2,0,133.0007331,,,-18.97188934,520,0
mp-16264,62,-0.483835414,3.761649646,Li4Ca4Sb4,0,298.0225646,,4.17684932,-43.48633029,520,7.58E-06
mp-16266,194,0.157175306,3.46096683,Ca2Zn2Si2,0,128.1736358,,,-20.0998063,520,0
mp-16268,225,30.47456326,5.528332349,Cd1Ge1P2,0.591948845,74.19067198,,,-14.37094214,520,6.50E-06
mp-16271,225,6.671848693,5.198540397,Li2Cd1Sb1,0.039793611,79.234104,,,-10.47713272,520,1.90E-06
mp-16290,221,4.395108105,7.879498498,Zn1Ni3C1,0.044412166,53.42300411,,6.61963463,-28.11499893,520,0.0004651
mp-16291,12,13.31183746,3.671709968,Na1Zr2Pd1F11,0,235.5511467,,-0.34538712,-90.34305196,520,4.00E-06
mp-16297,221,1.236850979,4.725012554,Sc3Sn1C1,0,93.33731107,,6.34272685,-36.18112019,520,9.56E-05
mp-16304,187,1.708578877,9.034147076,Y1P1Pt1,0,57.89250158,,6.35895762,-22.00365461,520,3.80E-06
mp-16305,189,3.084965501,6.484015657,Sc3P3Ru3,0,135.9874271,,8.02666155,-73.7619374,520,1.53E-06
mp-16307,225,3.850096744,6.39220512,Sr2Mg1Ir1O6,0,126.7077401,,,-64.13859404,520,2.131983
mp-16315,140,6.295670881,17.35278149,Ge2Pt6,0,125.9112668,,,-48.14916998,520,5.00E-08
mp-16318,160,7.730751115,3.646568158,Rb1Ti1S2,0,89.91961625,,,-22.22358439,520,1
mp-16319,194,25.45414947,3.080717191,Rb6Sb2,0,407.6681177,,1.02000273,-16.93371662,520,3.95E-06
mp-16320,225,5.724758008,8.089604853,Mn1Cu2Sb1,0.239924886,62.35845123,,8.37656512,-20.59329342,520,3.8896099
mp-16321,194,-0.407335147,4.809589048,Sr2Cu2P2,0,125.7696583,,,-27.32227447,520,0
mp-16334,221,0.010180139,8.274118966,Fe3Pd1N1,0,57.79124603,,5.57742274,-39.53623604,520,8.2593946
mp-16336,194,-0.699412673,7.211276198,Zr4Fe6Si2,0,174.1155065,,6.03353466,-102.189399,520,0.00139975
mp-16338,216,67.49875044,4.115727134,Ga1Si1Mo4S8,0.374994103,297.7905797,,,-90.79467954,520,4.20E-06
mp-16341,225,2.030672232,7.027355528,Li2Hg1Ge1,0.053749655,67.84354128,,,-9.83064319,520,7.40E-06
mp-16343,216,2.656494923,4.944402375,Li1In1Ge1,0,65.28739054,,,-9.98454334,520,0
mp-16349,225,-0.019935963,7.165160969,Li1Ni2Ge1,0,45.64764462,,,-19.53457644,520,3.00E-07
mp-16356,62,0.780394282,7.085255603,Ti4Ni4Ge4,0,167.9935217,,6.61260135,-81.30800674,520,3.25E-05
mp-16358,225,1.773037083,8.647024135,Zn1Ni2Ge1,0.048852087,49.05284309,,6.67424907,-18.36681581,520,2.13E-05
mp-16364,216,32.11506532,4.342763248,Sn1Te1,0.251506765,94.1813651,,,-7.21990221,520,0
mp-16365,216,24.86244343,4.823287419,Sn1Sb1,0.18737696,82.78789719,,,-7.7624048,520,2.60E-05
mp-16366,225,0.978508512,7.007266246,Cu2Se1,0.126697855,48.82894102,,,-11.64567327,520,0
mp-16421,115,-0.867200019,7.565330819,Zr2Cu1Sb3,0.051722269,134.1705162,,7.13528359,-36.37392694,520,7.00E-07
mp-16481,194,1.324155937,9.08276998,Ti2Al2Au2,0,99.3880939,,6.98976143,-32.80997613,520,0.0058448
mp-16482,225,2.072603122,11.51377546,Ti1Al1Au2,0.007293025,67.6086031,,7.04233341,-19.93555255,520,8.30E-05
mp-16483,191,1.530750621,3.724329326,Ba1Al9Fe2,0,219.2978822,,5.96483322,-56.38514178,520,0.000913
mp-16490,194,10.83010418,7.477868855,Lu4Al6Co2,0,217.5356776,,5.65095207,-60.85439657,520,0.00019225
mp-16491,191,-2.653233666,3.512871066,Sr1Al9Co2,0,211.9215999,,6.39275507,-54.50609793,520,1.53E-05
mp-16494,225,3.268135725,6.546075907,Al1Cr1Cu2,0.159982776,52.27355819,,7.23518719,-21.59343737,520,3.0045946
mp-16495,225,-3.345400244,6.949494968,Al1Cr1Fe2,0.016827034,45.55885845,,7.59762289,-30.95577272,520,1.0064819
mp-16497,225,0.046020631,5.545312664,Sc1Al1Cu2,0,59.59919537,,6.53346888,-19.92277856,520,9.76E-05
mp-16501,225,1.944572096,10.44984841,Hf1Al1Pd2,0,66.47203034,,6.39126436,-27.37624607,520,0.0001064
mp-16506,166,-2.938016988,1.538620446,Li3Al2,0,80.7120438,,,-14.13083973,520,1.00E-07
mp-16514,65,-18.88205211,6.717313396,Al3Ni5,0,92.55561984,,8.93717611,-44.70511867,520,0.0002556
mp-16522,225,3.736877975,5.071369701,Al2Pd1,0.03675003,52.51487799,,6.05698621,-14.52535009,520,1.71E-05
mp-16523,55,-13.85482905,8.614226795,Al6Pd10,0,236.3495975,,6.98343136,-87.89919706,520,9.35E-06
mp-16524,225,1.980129695,7.241821489,Sc1Al1Pd2,0,65.29905151,,6.12951763,-24.23414157,520,1.76E-05
mp-16526,62,6.760420816,15.41686206,Al4Pt8,0.001539951,179.723498,,8.1872083,-73.78083095,520,9.50E-07
mp-16528,63,-13.77484104,5.051142727,Al12Re2,0,228.8699463,,7.66426955,-72.73907855,520,3.65E-06
mp-16529,63,2.467967702,3.92653497,Al12Ru2,0,222.4119094,,8.25004011,-68.14296456,520,1.59E-05
mp-16577,82,4.954698811,4.490269265,Li2Ca1Hf1F8,0,142.1680937,,-1.71338659,-73.98856189,520,1.00E-07
mp-16613,194,3.034193746,9.213030635,Al2Au2O4,0.012279223,92.26276327,,5.79582183,-48.86656875,520,5.40E-06
mp-16648,140,12.2496811,7.502877134,Li2Sn8Rh2,0,258.8059866,,7.790676,-54.89114708,520,1.30E-06
mp-16718,63,1.077032876,3.794004995,Al12Tc2,0.010415058,227.4937517,,7.81938411,-69.45996394,520,3.50E-06
mp-16719,204,0.604067582,3.277389412,Al12Tc1,0,213.7004537,,7.78469542,-57.52253754,520,0.0001963
mp-16726,62,0.736384237,1.089188014,Li4B4,0.08520802,108.2563842,,1.14873622,-35.08639776,520,5.50E-07
mp-16728,221,0.170083167,3.575402096,Sc1P1,0.55770427,35.26433799,,6.73746049,-13.61041503,520,0.000157
mp-16731,221,0.287637272,4.727740119,Y1P1,0.55056102,42.10569338,,5.73117603,-14.02948033,520,4.28E-05
mp-16732,221,0.376114077,5.895552651,Y1As1,0.486676975,46.14357511,,5.05783046,-13.25435386,520,1.17E-05
mp-16733,194,8.783207566,4.09072947,Sc4Ga2C2,0.05755241,139.351231,,3.6224494,-54.08644642,520,0.0071399
mp-16735,225,-2.203919742,8.848959303,Cr1In1Co2,0.220595721,53.42131785,,7.37040265,-25.75320649,520,3.1582206
mp-16742,129,9.557848556,6.298243483,Ba2Ag2Te2F2,0,206.593656,,3.38119315,-35.3340059,520,4.16E-05
mp-16747,189,11.03514256,11.16243307,Lu3Ag3Pb3,0,218.69495,,5.40304487,-35.88337463,520,2.80E-06
mp-16753,186,4.594991914,11.28607487,Lu2Cu2Pb2,0,131.1569959,,6.22489861,-26.65665706,520,2.50E-07
mp-16756,127,7.003729256,13.49344018,Ta6Ga4,0,167.9287963,,5.43381458,-86.02868927,520,3.75E-06
mp-16763,166,19.09845629,4.392358777,K1Y1Te2,0,144.8710098,,2.77566564,-19.49630893,520,2.56E-05
mp-16764,194,10.12529522,4.687509997,Rb2Y2Te4,0,304.3508459,,2.68594568,-38.61512419,520,6.65E-06
mp-16765,166,8.199275895,5.957327616,Zr2Te2P1,0,130.6231218,,5.30136834,-34.36684895,520,0.0005611
mp-16766,191,3.359529466,6.882278173,La1Al2Ag3,0.071459298,124.6133624,,5.93075724,-22.52038619,520,2.71E-05
mp-16775,194,13.88933115,8.924147443,Cd4Cu8,0.018526947,178.2597539,,5.02374703,-36.23095221,520,2.78E-06
mp-17013,193,10.74437959,13.74287001,Ta10Ge6,0.087945616,271.2999193,,,-150.6607572,520,1.20E-06
mp-17045,55,9.549332639,13.20823734,Hf6Rh10,0,264.0112826,,6.14512968,-148.0644539,520,1.74E-05
mp-17112,59,24.26334547,3.967406611,K6Ge8Au2,0,506.2902596,,1.08411803,-54.57365993,520,4.40E-06
mp-17383,62,0.429720534,8.846338514,Ni8Ge4,0.002134875,142.6791071,,,-68.36785954,520,2.25E-07
mp-17413,55,8.12223444,9.261615403,Ti6Rh10,0,235.9951304,,6.83771469,-133.4416564,520,6.13E-05
mp-17706,193,11.8617273,6.96201139,Zr10Ge6,0,321.5363124,,4.67570821,-126.0031484,520,5.29E-05
mp-17751,193,11.25412334,5.420577498,Y10Ge6,0,405.8692426,,3.68069499,-105.7305469,520,2.63E-05
mp-17757,140,11.62450318,4.08496423,Sr10Ge6,0.002531264,533.3446071,,2.31257636,-53.47803001,520,0.0010692
mp-17830,59,31.68131741,4.454622506,Rb6Ge8Au2,0,554.6260114,,1.08882039,-53.62428093,520,4.64E-05
mp-17910,193,-1.013857061,8.211623556,Nb10Ge6,0.065724988,276.0082741,,5.4145586,-135.3513557,520,0.00022025
mp-17942,62,-0.998738371,5.590660783,Mg4Ni8P4,0,205.1406213,,7.9516849,-83.29843432,520,2.75E-06
mp-18063,166,17.7592147,6.182807838,Sr4Sn12,0.007979713,476.7181632,,6.29543562,-61.19592143,520,0.000226425
mp-18090,62,45.05918927,5.276850661,Ba12Ta4As12O4,0,1049.398587,,1.96159368,-192.8036642,520,0.000216825
mp-18177,62,45.13613571,4.717377873,Ba12Nb4As12O4,0,1049.891353,,1.91600917,-184.94026,520,6.06E-05
mp-18199,62,23.95250891,4.994862165,Sr12Ta4As12O4,0,910.3423695,,2.15483929,-190.3836179,520,0.00018605
mp-18561,55,6.788297777,10.47626883,Ga4As2Rh10,0,231.0667641,,6.57265072,-103.3095755,520,1.36E-05
mp-18591,33,2.956514164,3.071652134,K4Zn4P4O16,0.008433128,431.3536709,,-0.13718483,-169.5552272,520,0.000218475
mp-18614,136,-56.61822635,8.091796704,In12Rh4,0,367.2153129,,7.55405277,-67.11227225,520,2.50E-08
mp-18640,167,16.64092573,2.844767549,Li2Ti4P6O24,0,452.4846391,,1.08828474,-278.7624512,520,2.10E-06
mp-18673,62,28.03144032,3.881418469,Cs4Zn4P4O16,0.014189163,501.8913036,,0.23379266,-168.282065,520,0.00047455
mp-18717,221,2.736561619,5.218857989,Sr1V1O3,0.035754378,59.35966562,,,-36.2522689,520,0.9999999
mp-18721,12,1.383620831,3.589660834,Mn2P2O7,0,131.2918515,,3.0339778,-84.01820967,520,10.0000394
mp-18726,63,5.490829911,3.976018676,Cr2Ni2O8,0,145.9121664,,1.12984271,-73.84138428,520,2.00003135
mp-18728,164,3.129989703,4.61936233,Na1Fe2O3,0.087205791,65.66791649,,,-36.05024944,520,8.9999998
mp-18730,164,-0.655206457,2.732130301,K3Na1Fe2O8,0.025293872,230.9387666,,-0.71052582,-70.86205769,520,4.0001103
mp-18733,164,1.23067766,4.340171321,Al1Tl1Mo2O8,0,210.9031042,,0.05197074,-81.9292292,520,4.62E-05
mp-18740,12,1.169796801,4.447748003,V2Cd2O7,0,163.7862138,,-0.32850692,-69.34475013,520,0.0001063
mp-18741,159,0.306787745,2.833018481,Rb2Li2Cr2O8,0,244.3051392,,-1.53765689,-84.4257225,520,0.000133
mp-18745,129,10.34094938,6.048445227,La2Mn2Sb2O2,0.042461702,182.0764066,,6.80773672,-56.2980833,520,4.81278
mp-18747,221,-0.603377703,5.659056748,Sr1Mo1O3,0.071440475,67.94620521,,5.03840513,-34.69388907,520,1.9988286
mp-18748,227,1.983021678,5.905022558,Co6O8,0,135.4281453,,4.1112277,-85.12298669,520,10.4257417
mp-18749,63,1.25554233,3.855063085,Ni2S2O8,0,133.3199349,,2.55986866,-68.84839698,520,1.9999133
mp-18750,227,10.61032116,4.668870742,Mn2Fe4O8,0.014686872,164.0494708,,4.00590762,-98.79250675,520,14.99999895
mp-18753,146,7.619800803,3.215998832,Na3Mo1O3F3,0,139.3607469,,,-54.42256666,520,0
mp-18757,87,1.177428116,6.599737581,Sr2Cd1W1O6,0.023866654,142.7837048,,2.14007612,-64.37455571,520,0
mp-18761,164,5.754076152,3.047640514,K3V3O8,0,216.9169338,,0.89494649,-93.58528965,520,1.9997827
mp-18762,9,1.427348037,2.730233706,Na8Co2O6,0,241.9319584,,1.30357953,-70.56840067,520,2.999974
mp-18764,12,1.291724027,6.453306452,Ba2Sr1W1O6,0,165.2252834,,1.87692093,-69.29448944,520,8.00E-07
mp-18766,227,1.500531244,5.202897641,Si2Ni4O8,0.024446156,133.7073956,,5.22573364,-86.21369829,520,3.9999877
mp-18767,59,3.736302713,4.020585743,Li2Mn2O4,0.00397156,77.54483381,,,-52.9409616,520,3.99999945
mp-18770,221,2.936648739,5.460226293,Y1Cr1O3,0.302216066,57.44744941,,,-41.27859495,520,2.9998927
mp-18771,87,2.631928768,6.601100116,Sr2Co1W1O6,0.008713052,129.3016292,,3.35199018,-68.79082623,520,3.0000336
mp-18775,160,6.912599219,3.850722929,Fe3P1O7,0.036088856,133.8982204,,1.65619088,-75.81911793,520,15.0000071
mp-18779,63,0.293376392,2.669514193,Na4Cr2O8,0,201.5069909,,-0.62033101,-82.50793429,520,1.26E-05
mp-18780,12,2.598533605,3.951725798,K4W2O8,0,274.0030787,,-1.18294191,-87.23900671,520,1.30E-05
mp-18781,63,0.54136223,4.143347167,Cr2Cd2O8,0,183.0765832,,-0.80242456,-70.87466385,520,4.44E-05
mp-18782,141,2.536781892,4.21854002,Li2Fe2O4,0.017601964,74.62006288,,,-48.67658528,520,5.0000007
mp-18788,63,7.203645536,3.894780339,Cr2Co2O8,0,149.1601133,,0.82942021,-78.85802048,520,3.0001359
mp-18793,166,0.772289738,4.068720516,Li1Cr1O2,0,37.11304611,,2.96099252,-27.59723127,520,2.9999989
mp-18803,227,-58.20243277,4.867618697,Na4W2O8,0,200.4655087,,-0.14794777,-87.50317608,520,1.88E-05
mp-18807,12,4.565987447,3.964965597,V2Zn2O7,0.032445805,144.3600151,,,-70.61809042,520,0
mp-18814,167,-12.28651753,3.538836578,Mn2C2O6,0,107.8738085,,2.51987932,-79.09963448,520,4.9999649
mp-18817,63,-7.216950015,4.572635132,Ni2Se2O8,0,146.4579387,,2.12049435,-61.35365996,520,2.0000212
mp-18819,12,2.766064653,4.061524675,Ni2P2O7,0.010021173,119.1092221,,3.09379267,-71.02433993,520,3.9999957
mp-18828,227,32.05240839,6.065936428,Tl2Fe2O4,0.185982884,159.9932719,,,-43.53400611,520,5.0000005
mp-18829,225,4.439574145,5.51521444,Sr2Zn1Mo1O6,0.025230982,130.2442457,,2.66232028,-63.32732484,520,2.40E-06
mp-18834,88,0.350502639,4.474011012,Sr2Mo2O8,0,183.7630969,,0.76907994,-84.74031304,520,5.50E-07
mp-18835,63,2.596950755,3.56950329,V2P2O8,0,135.7578263,,3.00494408,-91.96493335,520,2.0000471
mp-18837,164,1.082189804,3.020058734,K1Sc1Mo2O8,0,222.0952031,,-1.28158445,-87.00063461,520,0.000188
mp-18840,166,3.710273816,5.807426328,Ba3Mn3O9,0.007278042,206.0980936,,2.47276108,-103.4148146,520,2.9999364
mp-18841,221,1.698806568,6.560108088,La1Cr1O3,0.085190397,60.47192964,,7.2039854,-40.79248853,520,2.9989836
mp-18847,227,3.661540891,5.377311424,V4Cd2O8,0.068352122,171.875508,,4.0356107,-95.19258769,520,4.0000064
mp-18848,225,-0.456403933,6.15122726,Sr2Mg1W1O6,0.009133239,129.4101967,,2.81039496,-68.8589943,520,1.00E-07
mp-18850,123,8.028047716,5.559373449,Ba1Y1Mn2O5,0.000371144,124.2874156,,,-69.70174854,520,9.0000001
mp-18852,227,0.757138519,3.462291529,Na4Mo2O8,0,197.5185768,,0.05184734,-84.83606155,520,3.47E-05
mp-18864,12,20.39752328,4.549659382,Rb4W2O8,0,305.6884875,,-1.27098146,-86.57722087,520,0.0001752
mp-18868,164,19.88223988,3.350445905,Rb1Fe1Mo2O8,0.000255646,228.5727633,,-0.96686781,-80.73432737,520,4.999819
mp-18873,11,1.241605948,3.531644803,Rb4Na2Mn2O8,0,294.2073494,,0.60936238,-84.5742912,520,2.0000243
mp-18875,13,1.290596417,6.570296203,Mg2W2O8,0,137.5595248,,2.25055544,-85.13351192,520,2.73E-05
mp-18878,5,6.742214247,4.02085577,Li1Fe1As2O7,0,134.0641189,,1.81864852,-67.32638123,520,5.0000112
mp-18879,227,9.022111606,4.880459412,V4Zn2O8,0,157.3890398,,,-99.10712691,520,4.00000075
mp-18901,5,1.436361871,6.636390322,V2Ag2Hg2O8,0.029804967,211.8825783,,1.04099804,-74.81228991,520,2.94E-05
mp-18903,225,1.13891106,6.462998665,Sr2Cd1W1O6,0.081526788,145.8046073,,2.04150499,-63.79795437,520,6.00E-07
mp-18905,225,17.49175597,5.866405277,Fe2O2,0.359763627,40.67241364,,,-25.19551434,520,4.00031705
