,Unnamed: 0,e_above_hull,final_energy,total_magnetization,spacenumber,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,gaps
20,20,0.081502858,-10.11313917,2.12e-05,229,41,41,0,41.0,0.0,41,47,47,0,47.0,0.0,47,92.90638,92.90638,0.0,92.90638,0.0,92.90638,2750.0,2750.0,0.0,2750.0,0.0,2750.0,5,5,0,5.0,0.0,5,5,5,0,5.0,0.0,5,164,164,0,164.0,0.0,164,1.6,1.6,0.0,1.6,0.0,1.6,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,4,4,0,4.0,0.0,4,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,6,6,0,6.0,0.0,6,0,0,0,0,0,0,7,7,0,7.0,0.0,7,18.18,18.18,0.0,18.18,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,229,0,229.0,0.0,229,0,0,0,0.0,0.0
21,21,0.0,-1.68596503,0.0001431,225,38,38,0,38.0,0.0,38,8,8,0,8.0,0.0,8,87.62,87.62,0.0,87.62,0.0,87.62,1050.0,1050.0,0.0,1050.0,0.0,1050.0,2,2,0,2.0,0.0,2,5,5,0,5.0,0.0,5,195,195,0,195.0,0.0,195,0.95,0.95,0.0,0.95,0.0,0.95,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,54.23,54.23,0.0,54.23,0.0,54.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
22,22,0.0,-2.54565365,3.5e-07,194,30,30,0,30.0,0.0,30,69,69,0,69.0,0.0,69,65.38,65.38,0.0,65.38,0.0,65.38,692.68,692.68,0.0,692.68,0.0,692.68,12,12,0,12.0,0.0,12,4,4,0,4.0,0.0,4,122,122,0,122.0,0.0,122,1.65,1.65,0.0,1.65,0.0,1.65,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,12,12,0,12.0,0.0,12,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,13.96,13.96,0.0,13.96,0.0,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
23,23,0.28024546,-7.69503163,2.0300000000000002e-05,194,51,51,0,51.0,0.0,51,85,85,0,85.0,0.0,85,121.76,121.76,0.0,121.76,0.0,121.76,903.78,903.78,0.0,903.78,0.0,903.78,15,15,0,15.0,0.0,15,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,2.05,2.05,0.0,2.05,0.0,2.05,2,2,0,2.0,0.0,2,3,3,0,3.0,0.0,3,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,15,15,0,15.0,0.0,15,0,0,0,0.0,0.0,0,3,3,0,3.0,0.0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0,3.0,0.0,3,31.56,31.56,0.0,31.56,0.0,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,166,0,166.0,0.0,166,-3,3,6,4.242640687,0.0
24,24,0.0,-3.27381448,0.0,225,79,79,0,79.0,0.0,79,66,66,0,66.0,0.0,66,196.966569,196.966569,0.0,196.966569,0.0,196.966569,1337.33,1337.33,0.0,1337.33,0.0,1337.33,11,11,0,11.0,0.0,11,6,6,0,6.0,0.0,6,136,136,0,136.0,0.0,136,2.54,2.54,0.0,2.54,0.0,2.54,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,10,10,0,10.0,0.0,10,14,14,0,14.0,0.0,14,25,25,0,25.0,0.0,25,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,1,16.7,16.7,0.0,16.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
25,25,0.0,-4.73441551,9e-07,194,81,81,0,81.0,0.0,81,76,76,0,76.0,0.0,76,204.3833,204.3833,0.0,204.3833,0.0,204.3833,577.0,577.0,0.0,577.0,0.0,577.0,13,13,0,13.0,0.0,13,6,6,0,6.0,0.0,6,145,145,0,145.0,0.0,145,1.62,1.62,0.0,1.62,0.0,1.62,2,2,0,2.0,0.0,2,1,1,0,1.0,0.0,1,10,10,0,10.0,0.0,10,14,14,0,14.0,0.0,14,27,27,0,27.0,0.0,27,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5,5,0,5.0,0.0,5,26.91,26.91,0.0,26.91,0.0,26.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
26,26,0.038012795,-229.0324815,1.25e-06,14,16,16,0,16.0,0.0,16,88,88,0,88.0,0.0,88,32.065,32.065,0.0,32.065,0.0,32.065,388.36,388.36,0.0,388.36,0.0,388.36,16,16,0,16.0,0.0,16,3,3,0,3.0,0.0,3,105,105,0,105.0,0.0,105,2.58,2.58,0.0,2.58,4.44e-16,2.58,2,2,0,2.0,0.0,2,4,4,0,4.0,0.0,4,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,6,6,0,6.0,0.0,6,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,2.0,0.0,2,25.786875,25.786875,0.0,25.786875,0.0,25.786875,2.202,2.202,0.0,2.202,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70,70,0,70.0,0.0,70,-2,6,8,5.656854248999999,3.63954
27,27,0.0,-7.48522087,5e-08,194,4,4,0,4.0,0.0,4,67,67,0,67.0,0.0,67,9.012182000000001,9.012182000000001,0.0,9.012182000000001,0.0,9.012182000000001,1560.0,1560.0,0.0,1560.0,0.0,1560.0,2,2,0,2.0,0.0,2,2,2,0,2.0,0.0,2,96,96,0,96.0,0.0,96,1.57,1.57,0.0,1.57,0.0,1.57,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.89,7.89,0.0,7.89,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
28,28,0.405900605,-18.46160651,5.4000000000000005e-05,194,24,24,0,24.0,0.0,24,49,49,0,49.0,0.0,49,51.9961,51.9961,0.0,51.9961,0.0,51.9961,2180.0,2180.0,0.0,2180.0,0.0,2180.0,6,6,0,6.0,0.0,6,4,4,0,4.0,0.0,4,139,139,0,139.0,0.0,139,1.66,1.66,0.0,1.66,0.0,1.66,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0.0,0.0,0,6,6,0,6.0,0.0,6,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0,0,0,6,6,0,6.0,0.0,6,11.19,11.19,0.0,11.19,0.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,229,0,229.0,0.0,229,0,0,0,0.0,0.0
29,29,0.0,-9.63670386,8.3e-06,229,24,24,0,24.0,0.0,24,49,49,0,49.0,0.0,49,51.9961,51.9961,0.0,51.9961,0.0,51.9961,2180.0,2180.0,0.0,2180.0,0.0,2180.0,6,6,0,6.0,0.0,6,4,4,0,4.0,0.0,4,139,139,0,139.0,0.0,139,1.66,1.66,0.0,1.66,0.0,1.66,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0.0,0.0,0,6,6,0,6.0,0.0,6,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0,0,0,6,6,0,6.0,0.0,6,11.19,11.19,0.0,11.19,0.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,229,0,229.0,0.0,229,0,0,0,0.0,0.0
30,30,0.0,-155.80564099999998,1.5e-07,229,74,74,0,74.0,0.0,74,51,51,0,51.0,0.0,51,183.84,183.84,0.0,183.84,0.0,183.84,3695.0,3695.0,0.0,3695.0,0.0,3695.0,6,6,0,6.0,0.0,6,6,6,0,6.0,0.0,6,162,162,0,162.0,0.0,162,2.36,2.36,0.0,2.36,0.0,2.36,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,4,4,0,4.0,0.0,4,14,14,0,14.0,0.0,14,20,20,0,20.0,0.0,20,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,6,6,0,6.0,0.0,6,0,0,0,0,0,0,6,6,0,6.0,0.0,6,16.05,16.05,0.0,16.05,0.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,229,0,229.0,0.0,229,0,0,0,0.0,0.0
31,31,0.0,-1.82946871,5.9e-06,194,48,48,0,48.0,0.0,48,70,70,0,70.0,0.0,70,112.411,112.411,0.0,112.411,0.0,112.411,594.22,594.22,0.0,594.22,0.0,594.22,12,12,0,12.0,0.0,12,5,5,0,5.0,0.0,5,144,144,0,144.0,0.0,144,1.69,1.69,0.0,1.69,0.0,1.69,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,12,12,0,12.0,0.0,12,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,19.495,19.495,0.0,19.495,0.0,19.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
32,32,0.00863689,-1.67732814,0.0018271000000000001,229,38,38,0,38.0,0.0,38,8,8,0,8.0,0.0,8,87.62,87.62,0.0,87.62,0.0,87.62,1050.0,1050.0,0.0,1050.0,0.0,1050.0,2,2,0,2.0,0.0,2,5,5,0,5.0,0.0,5,195,195,0,195.0,0.0,195,0.95,0.95,0.0,0.95,0.0,0.95,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,54.23,54.23,0.0,54.23,0.0,54.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
33,33,0.181111245,-9.77315415,1.3500000000000001e-05,229,72,72,0,72.0,0.0,72,45,45,0,45.0,0.0,45,178.49,178.49,0.0,178.49,0.0,178.49,2506.0,2506.0,0.0,2506.0,0.0,2506.0,4,4,0,4.0,0.0,4,6,6,0,6.0,0.0,6,175,175,0,175.0,0.0,175,1.3,1.3,0.0,1.3,0.0,1.3,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,14,14,0,14.0,0.0,14,18,18,0,18.0,0.0,18,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,8,8,0,8.0,0.0,8,0,0,0,0,0,0,8,8,0,8.0,0.0,8,22.2,22.2,0.0,22.2,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
34,34,0.0,-8.86382689,1.21e-05,225,77,77,0,77.0,0.0,77,60,60,0,60.0,0.0,60,192.217,192.217,0.0,192.217,0.0,192.217,2739.0,2739.0,0.0,2739.0,0.0,2739.0,9,9,0,9.0,0.0,9,6,6,0,6.0,0.0,6,141,141,0,141.0,0.0,141,2.2,2.2,0.0,2.2,0.0,2.2,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,7,7,0,7.0,0.0,7,14,14,0,14.0,0.0,14,23,23,0,23.0,0.0,23,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,3,0,3.0,0.0,3,0,0,0,0,0,0,3,3,0,3.0,0.0,3,14.21,14.21,0.0,14.21,0.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
35,35,0.018435975,-28.36623346,0.408288575,225,27,27,0,27.0,0.0,27,58,58,0,58.0,0.0,58,58.933195,58.933195,0.0,58.933195,0.0,58.933195,1768.0,1768.0,0.0,1768.0,0.0,1768.0,9,9,0,9.0,0.0,9,4,4,0,4.0,0.0,4,126,126,0,126.0,0.0,126,1.88,1.88,0.0,1.88,0.0,1.88,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,7,7,0,7.0,0.0,7,0,0,0,0.0,0.0,0,9,9,0,9.0,0.0,9,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,3,0,3.0,0.0,3,0,0,0,0,0,0,3,3,0,3.0,0.0,3,10.245,10.245,0.0,10.245,0.0,10.245,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,0.0,1.5484712,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
36,36,0.0,-19.90853079,2.26e-05,194,72,72,0,72.0,0.0,72,45,45,0,45.0,0.0,45,178.49,178.49,0.0,178.49,0.0,178.49,2506.0,2506.0,0.0,2506.0,0.0,2506.0,4,4,0,4.0,0.0,4,6,6,0,6.0,0.0,6,175,175,0,175.0,0.0,175,1.3,1.3,0.0,1.3,0.0,1.3,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,14,14,0,14.0,0.0,14,18,18,0,18.0,0.0,18,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,8,8,0,8.0,0.0,8,0,0,0,0,0,0,8,8,0,8.0,0.0,8,22.2,22.2,0.0,22.2,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
37,37,0.0,-8.25552255,3.5e-07,166,51,51,0,51.0,0.0,51,85,85,0,85.0,0.0,85,121.76,121.76,0.0,121.76,0.0,121.76,903.78,903.78,0.0,903.78,0.0,903.78,15,15,0,15.0,0.0,15,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,2.05,2.05,0.0,2.05,0.0,2.05,2,2,0,2.0,0.0,2,3,3,0,3.0,0.0,3,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,15,15,0,15.0,0.0,15,0,0,0,0.0,0.0,0,3,3,0,3.0,0.0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0,3.0,0.0,3,31.56,31.56,0.0,31.56,0.0,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,166,0,166.0,0.0,166,-3,3,6,4.242640687,0.0
38,38,0.042142107000000005,-12.40109209,3.9200000000000004e-05,51,52,52,0,52.0,0.0,52,90,90,0,90.0,0.0,90,127.6,127.6,0.0,127.6,0.0,127.6,722.66,722.66,0.0,722.66,0.0,722.66,16,16,0,16.0,0.0,16,5,5,0,5.0,0.0,5,138,138,0,138.0,0.0,138,2.1,2.1,0.0,2.1,0.0,2.1,2,2,0,2.0,0.0,2,4,4,0,4.0,0.0,4,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,16,16,0,16.0,0.0,16,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,2.0,0.0,2,34.76333333,34.76333333,0.0,34.76333333,0.0,34.76333333,0.46399999999999997,0.46399999999999997,0.0,0.46399999999999997,0.0,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,152,152,0,152.0,0.0,152,-2,6,8,5.656854248999999,0.0
39,39,0.295513985,-20.51941002,4.08e-06,69,14,14,0,14.0,0.0,14,78,78,0,78.0,0.0,78,28.0855,28.0855,0.0,28.0855,0.0,28.0855,1687.0,1687.0,0.0,1687.0,0.0,1687.0,14,14,0,14.0,0.0,14,3,3,0,3.0,0.0,3,111,111,0,111.0,0.0,111,1.9,1.9,0.0,1.9,0.0,1.9,2,2,0,2.0,0.0,2,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,4,4,0,4.0,0.0,4,0,0,0,0.0,0.0,0,4,4,0,4.0,0.0,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,4,0,4.0,0.0,4,20.44,20.44,0.0,20.44,0.0,20.44,0.773,0.773,0.0,0.773,0.0,0.773,0.0,0.0,0.0,0.0,0.0,0.0,227,227,0,227.0,0.0,227,-4,4,8,5.656854248999999,0.0
40,40,0.03918191,-1.56515305,1.36e-05,229,12,12,0,12.0,0.0,12,68,68,0,68.0,0.0,68,24.305,24.305,0.0,24.305,0.0,24.305,923.0,923.0,0.0,923.0,0.0,923.0,2,2,0,2.0,0.0,2,3,3,0,3.0,0.0,3,141,141,0,141.0,0.0,141,1.31,1.31,0.0,1.31,0.0,1.31,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22.89,22.89,0.0,22.89,0.0,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
41,41,0.0,-12.9347683,0.00111885,194,39,39,0,39.0,0.0,39,12,12,0,12.0,0.0,12,88.90585,88.90585,0.0,88.90585,0.0,88.90585,1799.0,1799.0,0.0,1799.0,0.0,1799.0,3,3,0,3.0,0.0,3,5,5,0,5.0,0.0,5,190,190,0,190.0,0.0,190,1.22,1.22,0.0,1.22,0.0,1.22,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,3,3,0,3.0,0.0,3,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,9,9,0,9.0,0.0,9,0,0,0,0,0,0,9,9,0,9.0,0.0,9,32.365,32.365,0.0,32.365,0.0,32.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
42,42,0.0,-20.71695372,4e-07,194,43,43,0,43.0,0.0,43,53,53,0,53.0,0.0,53,98.0,98.0,0.0,98.0,0.0,98.0,2430.0,2430.0,0.0,2430.0,0.0,2430.0,7,7,0,7.0,0.0,7,5,5,0,5.0,0.0,5,147,147,0,147.0,0.0,147,1.9,1.9,0.0,1.9,0.0,1.9,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0.0,0.0,0,7,7,0,7.0,0.0,7,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0,0,0,5,5,0,5.0,0.0,5,14.285,14.285,0.0,14.285,0.0,14.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,-3,3,6,4.242640687,0.0
43,43,0.0,-8.01879489,1.05e-05,227,50,50,0,50.0,0.0,50,80,80,0,80.0,0.0,80,118.71,118.71,0.0,118.71,0.0,118.71,505.08,505.08,0.0,505.08,0.0,505.08,14,14,0,14.0,0.0,14,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,1.96,1.96,0.0,1.96,0.0,1.96,2,2,0,2.0,0.0,2,2,2,0,2.0,0.0,2,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,14,14,0,14.0,0.0,14,0,0,0,0.0,0.0,0,4,4,0,4.0,0.0,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,4,0,4.0,0.0,4,33.285,33.285,0.0,33.285,0.0,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0,141.0,0.0,141,0,0,0,0.0,0.0
44,44,0.139712176,-126.4819721,3.39e-05,2,15,15,0,15.0,0.0,15,83,83,0,83.0,0.0,83,30.973762,30.973762,0.0,30.973762,3.55e-15,30.973762,317.3,317.3,0.0,317.3,0.0,317.3,15,15,0,15.0,0.0,15,3,3,0,3.0,0.0,3,107,107,0,107.0,0.0,107,2.19,2.19,0.0,2.19,0.0,2.19,2,2,0,2.0,0.0,2,3,3,0,3.0,0.0,3,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,5,5,0,5.0,0.0,5,0,0,0,0.0,0.0,0,3,3,0,3.0,0.0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0,3.0,0.0,3,22.5702381,22.5702381,0.0,22.5702381,0.0,22.5702381,1.625,1.625,0.0,1.625,0.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2.0,0.0,2,-3,5,8,5.656854248999999,4.515514
45,45,0.589222521,-2.90027689,6.32e-05,229,34,34,0,34.0,0.0,34,89,89,0,89.0,0.0,89,78.96,78.96,0.0,78.96,0.0,78.96,494.0,494.0,0.0,494.0,0.0,494.0,16,16,0,16.0,0.0,16,4,4,0,4.0,0.0,4,120,120,0,120.0,0.0,120,2.55,2.55,0.0,2.55,0.0,2.55,2,2,0,2.0,0.0,2,4,4,0,4.0,0.0,4,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,16,16,0,16.0,0.0,16,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,2,0,2.0,0.0,2,25.92,25.92,0.0,25.92,0.0,25.92,0.799,0.799,0.0,0.799,0.0,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14,14,0,14.0,0.0,14,0,0,0,0.0,0.0
46,46,0.0,-1.92459366,0.0004194,229,56,56,0,56.0,0.0,56,9,9,0,9.0,0.0,9,137.327,137.327,0.0,137.327,0.0,137.327,1000.0,1000.0,0.0,1000.0,0.0,1000.0,2,2,0,2.0,0.0,2,6,6,0,6.0,0.0,6,215,215,0,215.0,0.0,215,0.89,0.89,0.0,0.89,0.0,0.89,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,63.59,63.59,0.0,63.59,0.0,63.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,229,0,229.0,0.0,229,0,0,0,0.0,0.0
47,47,0.0,-2.83173514,1.05e-05,225,47,47,0,47.0,0.0,47,65,65,0,65.0,0.0,65,107.8682,107.8682,0.0,107.8682,0.0,107.8682,1234.93,1234.93,0.0,1234.93,0.0,1234.93,11,11,0,11.0,0.0,11,5,5,0,5.0,0.0,5,145,145,0,145.0,0.0,145,1.93,1.93,0.0,1.93,0.0,1.93,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,11,11,0,11.0,0.0,11,1,1,0,1.0,0.0,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,1,16.33,16.33,0.0,16.33,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
